customer_id,total_spent,transaction_count,first_purchase,last_purchase
CUST12936,602.22,12,2023-01-01,2023-12-23
CUST12937,590.94,5,2023-01-05,2023-11-25
CUST12938,689.5,7,2023-03-16,2023-11-07
CUST12939,947.71,8,2023-05-23,2023-12-30
CUST12940,671.28,13,2023-01-04,2023-12-06
CUST12941,234.06,5,2023-03-20,2023-09-27
CUST12942,643.55,9,2023-02-11,2024-01-01
CUST12943,797.61,9,2023-02-07,2023-09-11
CUST12944,830.29,11,2023-03-06,2023-12-23
CUST12945,556.26,5,2023-02-11,2023-08-25
CUST12946,406.65,6,2023-05-07,2023-10-15
CUST12947,119.19,4,2023-01-04,2023-06-18
CUST12948,1263.14,16,2023-01-25,2023-10-25
CUST12949,826.25,11,2023-01-17,2023-11-28
CUST12950,676.68,9,2023-01-11,2023-12-12
CUST12951,622.89,8,2023-02-13,2023-12-05
CUST12952,473.2,12,2023-01-06,2023-12-25
CUST12953,1181.6,16,2023-01-01,2023-12-29
CUST12954,775.82,10,2023-01-17,2023-12-14
CUST12955,705.43,11,2023-01-14,2024-01-01
CUST12956,685.43,6,2023-06-15,2023-12-16
CUST12957,740.31,11,2023-02-26,2023-12-18
CUST12958,925.74,11,2023-01-29,2023-11-16
CUST12959,1040.01,13,2023-01-13,2023-09-16
CUST12960,967.51,11,2023-01-01,2023-11-22
CUST12961,792.64,15,2023-01-02,2023-12-09
CUST12962,1815.06,16,2023-02-18,2024-01-01
CUST12963,1063.52,10,2023-01-02,2023-12-03
CUST12964,668.42,10,2023-03-23,2023-12-30
CUST12965,1620.63,18,2023-01-03,2023-12-04
CUST12966,811.04,8,2023-01-01,2023-11-20
CUST12967,1080.09,9,2023-03-18,2023-11-03
CUST12968,602.49,12,2023-01-22,2023-12-17
CUST12969,335.63,4,2023-02-25,2023-10-31
CUST12970,897.9,13,2023-04-10,2023-12-08
CUST12971,601.63,5,2023-04-11,2023-10-31
CUST12972,1140.8,11,2023-02-08,2023-12-31
CUST12973,663.42,8,2023-02-16,2023-11-19
CUST12974,665.02,8,2023-01-24,2023-12-02
CUST12975,713.47,11,2023-01-01,2023-10-09
CUST12976,719.74,12,2023-02-12,2023-11-15
CUST12977,505.57,9,2023-01-11,2023-12-12
CUST12978,416.82,7,2023-02-03,2023-11-01
CUST12979,321.45,8,2023-01-14,2023-12-26
CUST12980,699.31,13,2023-02-02,2023-12-26
CUST12981,959.73,10,2023-01-07,2023-09-15
CUST12982,910.29,12,2023-01-29,2023-12-06
CUST12983,2095.13,15,2023-03-01,2023-12-26
CUST12984,402.77,8,2023-02-10,2023-12-31
CUST12985,841.22,13,2023-01-29,2023-12-21
CUST12986,1118.92,13,2023-01-01,2023-11-26
CUST12987,418.1,10,2023-05-16,2023-12-09
CUST12988,666.31,14,2023-02-16,2023-12-28
CUST12989,610.0,6,2023-04-21,2023-11-10
CUST12990,905.9,9,2023-02-12,2023-12-15
CUST12991,717.63,12,2023-01-15,2023-09-12
CUST12992,1085.17,9,2023-02-20,2023-12-03
CUST12993,784.22,13,2023-01-05,2023-12-09
CUST12994,271.56,7,2023-01-13,2023-10-03
CUST12995,1219.53,14,2023-02-28,2023-12-23
CUST12996,369.68,7,2023-05-16,2023-12-12
CUST12997,467.13,5,2023-01-30,2023-12-09
CUST12998,1100.64,9,2023-01-10,2023-11-27
CUST12999,758.71,10,2023-01-05,2023-11-15
CUST13000,926.71,12,2023-01-07,2023-12-09
CUST13001,280.09,8,2023-01-05,2023-12-28
CUST13002,232.98,4,2023-01-06,2023-09-25
CUST13003,1413.42,14,2023-01-03,2024-01-01
CUST13004,790.69,10,2023-01-05,2023-10-16
CUST13005,335.68,8,2023-01-02,2023-11-23
CUST13006,932.31,10,2023-01-03,2023-12-31
CUST13007,546.87,6,2023-01-10,2023-12-15
CUST13008,798.41,12,2023-01-05,2023-12-07
CUST13009,508.65,6,2023-01-10,2023-09-12
CUST13010,359.54,8,2023-01-08,2023-12-18
CUST13011,698.28,9,2023-03-08,2023-11-26
CUST13012,697.81,7,2023-01-13,2023-10-28
CUST13013,839.73,9,2023-01-03,2023-12-17
CUST13014,1230.23,13,2023-01-15,2023-12-22
CUST13015,959.94,13,2023-02-26,2023-11-13
CUST13016,1027.88,13,2023-01-21,2023-12-14
CUST13017,1199.9,12,2023-01-06,2023-11-30
CUST13018,680.25,8,2023-04-01,2023-10-07
CUST13019,1200.34,14,2023-01-22,2023-12-27
CUST13020,229.21,7,2023-01-20,2023-10-18
CUST13021,1003.88,7,2023-01-16,2023-10-30
CUST13022,470.2,8,2023-01-14,2023-12-27
CUST13023,852.26,11,2023-01-16,2023-12-31
CUST13024,879.7,10,2023-02-14,2023-11-29
CUST13025,827.99,10,2023-01-03,2023-12-27
CUST13026,499.97,8,2023-01-06,2023-12-18
CUST13027,1612.05,17,2023-01-12,2023-12-28
CUST13028,1058.34,11,2023-01-20,2023-11-11
CUST13029,706.52,9,2023-02-25,2023-12-30
CUST13030,1330.9,11,2023-02-10,2023-12-30
CUST13031,516.95,10,2023-02-08,2023-12-08
CUST13032,596.81,7,2023-03-01,2023-12-09
CUST13033,209.9,3,2023-01-14,2023-12-26
CUST13034,824.84,13,2023-01-29,2024-01-01
CUST13035,1585.84,14,2023-01-01,2023-11-14
CUST13036,537.86,9,2023-01-01,2023-08-18
CUST13037,542.24,8,2023-02-25,2023-11-18
CUST13038,1158.22,15,2023-01-02,2023-07-26
CUST13039,1034.43,13,2023-01-04,2023-11-16
CUST13040,584.16,7,2023-02-21,2023-12-10
CUST13041,879.83,12,2023-01-12,2023-12-04
CUST13042,367.56,6,2023-02-12,2023-12-06
CUST13043,1019.84,12,2023-01-02,2023-11-17
CUST13044,440.11,9,2023-01-31,2023-11-18
CUST13045,702.78,11,2023-01-04,2023-10-10
CUST13046,668.59,8,2023-04-17,2023-12-11
CUST13047,569.03,6,2023-01-01,2023-12-09
CUST13048,1062.44,11,2023-01-10,2023-12-29
CUST13049,1223.03,13,2023-01-14,2023-11-21
CUST13050,266.26,6,2023-02-04,2023-07-24
CUST13051,1500.48,11,2023-02-17,2023-12-11
CUST13052,334.7,6,2023-03-01,2023-11-07
CUST13053,540.71,5,2023-03-12,2023-11-06
CUST13054,925.82,15,2023-01-15,2023-12-31
CUST13055,667.45,10,2023-03-09,2023-12-21
CUST13056,999.4,11,2023-02-03,2023-10-25
CUST13057,1688.88,15,2023-02-13,2023-11-22
CUST13058,962.58,9,2023-02-11,2023-12-18
CUST13059,675.6,12,2023-01-05,2023-11-29
CUST13060,662.7,8,2023-01-12,2023-09-04
CUST13061,380.32,11,2023-01-31,2023-12-19
CUST13062,771.69,11,2023-02-07,2023-11-22
CUST13063,753.12,8,2023-01-10,2023-12-17
CUST13064,835.62,11,2023-01-16,2023-11-12
CUST13065,553.98,11,2023-01-06,2023-12-08
CUST13066,606.59,10,2023-03-17,2024-01-01
CUST13067,281.16,5,2023-05-15,2023-10-01
CUST13068,812.71,10,2023-02-06,2023-12-19
CUST13069,349.32,7,2023-02-24,2023-09-25
CUST13070,693.7,12,2023-01-07,2023-12-10
CUST13071,995.44,11,2023-01-25,2023-11-26
CUST13072,594.41,9,2023-01-06,2024-01-01
CUST13073,191.06,4,2023-02-07,2023-07-30
CUST13074,782.61,9,2023-01-13,2023-12-30
CUST13075,392.16,8,2023-03-14,2023-12-12
CUST13076,441.03,8,2023-02-24,2023-12-08
CUST13077,223.92,4,2023-01-05,2023-09-17
CUST13078,1250.96,11,2023-01-01,2023-12-24
CUST13079,861.73,13,2023-02-01,2023-12-01
CUST13080,1712.2,12,2023-01-07,2023-12-17
CUST13081,410.91,8,2023-01-20,2023-11-28
CUST13082,710.32,8,2023-03-27,2023-12-25
CUST13083,721.51,9,2023-01-19,2023-12-31
CUST13084,524.12,5,2023-02-28,2023-11-20
CUST13085,330.43,6,2023-01-08,2023-12-10
CUST13086,1138.56,14,2023-01-19,2023-12-20
CUST13087,1148.63,12,2023-01-12,2023-11-18
CUST13088,1909.64,19,2023-01-05,2024-01-01
CUST13089,1081.01,12,2023-01-06,2023-12-16
CUST13090,649.4,8,2023-02-03,2023-12-20
CUST13091,987.15,14,2023-01-06,2023-12-28
CUST13092,642.59,10,2023-02-07,2023-11-15
CUST13093,1520.04,16,2023-01-18,2023-12-21
CUST13094,618.91,9,2023-05-14,2023-12-23
CUST13095,1337.72,14,2023-01-06,2023-10-17
CUST13096,321.74,7,2023-01-16,2023-12-03
CUST13097,1095.23,13,2023-01-25,2023-12-08
CUST13098,205.95,5,2023-02-16,2023-12-26
CUST13099,679.74,9,2023-01-23,2023-12-28
CUST13100,881.68,13,2023-01-27,2023-12-15
CUST13101,1546.17,12,2023-01-14,2023-11-11
CUST13102,383.27,6,2023-01-11,2023-11-18
CUST13103,639.85,12,2023-02-01,2023-11-26
CUST13104,1150.22,11,2023-01-01,2023-12-15
CUST13105,614.49,10,2023-01-17,2023-10-29
CUST13106,357.3,7,2023-03-07,2023-12-02
CUST13107,650.57,8,2023-01-16,2023-12-16
CUST13108,768.45,9,2023-02-20,2023-11-27
CUST13109,842.61,8,2023-02-12,2023-12-08
CUST13110,801.71,11,2023-01-17,2023-09-19
CUST13111,1298.85,16,2023-01-01,2023-11-20
CUST13112,394.56,9,2023-02-06,2023-11-04
CUST13113,693.57,10,2023-02-09,2023-11-24
CUST13114,927.26,8,2023-02-23,2023-07-20
CUST13115,1061.74,14,2023-01-05,2023-10-24
CUST13116,522.91,8,2023-01-21,2023-11-07
CUST13117,576.42,8,2023-01-14,2023-12-27
CUST13118,699.11,12,2023-01-21,2023-10-29
CUST13119,433.59,5,2023-05-14,2023-09-15
CUST13120,959.15,12,2023-01-01,2023-12-14
CUST13121,457.58,8,2023-02-01,2023-12-25
CUST13122,695.26,13,2023-01-09,2023-12-04
CUST13123,908.83,16,2023-02-07,2023-12-30
CUST13124,765.69,12,2023-01-14,2023-12-28
CUST13125,1457.05,17,2023-02-01,2023-12-22
CUST13126,145.1,5,2023-08-11,2023-12-26
CUST13127,623.96,12,2023-01-01,2023-10-10
CUST13128,469.32,6,2023-01-17,2023-12-21
CUST13129,472.05,9,2023-02-26,2023-12-22
CUST13130,364.78,7,2023-02-23,2023-12-27
CUST13131,350.59,10,2023-02-02,2023-12-06
CUST13132,689.06,10,2023-01-07,2023-11-29
CUST13133,404.69,8,2023-02-16,2023-10-17
CUST13134,1185.31,16,2023-01-01,2023-12-27
CUST13135,466.98,6,2023-01-18,2023-10-04
CUST13136,561.66,7,2023-05-06,2023-12-24
CUST13137,435.99,7,2023-04-29,2024-01-01
CUST13138,1094.6,10,2023-01-29,2023-11-15
CUST13139,867.79,12,2023-01-01,2023-12-30
CUST13140,1270.68,10,2023-02-11,2023-12-19
CUST13141,512.47,5,2023-03-20,2023-12-15
CUST13142,476.13,7,2023-01-04,2023-09-01
CUST13143,900.14,12,2023-02-25,2023-11-11
CUST13144,721.48,7,2023-01-31,2023-12-20
CUST13145,448.51,11,2023-01-26,2023-12-12
CUST13146,895.42,7,2023-01-13,2023-10-09
CUST13147,590.13,10,2023-01-08,2023-12-23
CUST13148,511.1,9,2023-01-13,2023-12-03
CUST13149,1943.48,18,2023-01-02,2023-12-30
CUST13150,596.86,5,2023-03-26,2023-11-30
CUST13151,316.27,6,2023-08-12,2023-12-29
CUST13152,1881.76,19,2023-01-19,2023-12-10
CUST13153,740.32,11,2023-01-15,2023-10-02
CUST13154,991.55,14,2023-01-14,2023-12-16
CUST13155,773.63,9,2023-03-05,2023-11-20
CUST13156,1026.21,15,2023-01-24,2023-12-21
CUST13157,406.41,8,2023-02-25,2023-12-23
CUST13158,1092.93,11,2023-03-06,2023-12-31
CUST13159,752.45,9,2023-01-10,2023-12-11
CUST13160,531.76,9,2023-01-10,2023-12-16
CUST13161,699.75,11,2023-01-26,2023-12-31
CUST13162,337.85,7,2023-01-11,2023-12-27
CUST13163,795.26,10,2023-01-14,2023-11-16
CUST13164,892.04,12,2023-01-29,2023-12-30
CUST13165,706.4,8,2023-04-09,2023-10-23
CUST13166,452.36,7,2023-01-28,2023-10-07
CUST13167,1134.31,12,2023-02-22,2023-12-21
CUST13168,472.14,10,2023-01-08,2023-12-11
CUST13169,606.36,15,2023-01-01,2023-12-09
CUST13170,528.31,8,2023-01-07,2023-05-26
CUST13171,979.59,11,2023-01-05,2023-12-17
CUST13172,1113.31,10,2023-03-07,2023-10-29
CUST13173,1427.36,11,2023-01-01,2023-12-21
CUST13174,1380.21,15,2023-01-11,2023-10-05
CUST13175,822.54,11,2023-01-07,2023-12-06
CUST13176,1041.37,11,2023-01-19,2023-12-09
CUST13177,930.33,17,2023-01-10,2023-12-30
CUST13178,573.65,8,2023-01-02,2023-12-15
CUST13179,1434.6,11,2023-02-16,2023-12-21
CUST13180,1053.61,17,2023-01-09,2023-12-06
CUST13181,1232.19,14,2023-01-16,2023-12-20
CUST13182,797.18,11,2023-01-28,2023-12-10
CUST13183,648.82,9,2023-04-03,2023-10-31
CUST13184,409.03,7,2023-02-14,2023-12-27
CUST13185,1131.4,17,2023-01-06,2023-12-30
CUST13186,1043.18,12,2023-01-12,2023-12-20
CUST13187,877.21,11,2023-01-20,2023-12-20
CUST13188,1118.79,11,2023-02-20,2023-12-15
CUST13189,848.16,13,2023-01-08,2023-12-31
CUST13190,995.0,11,2023-02-21,2023-12-05
CUST13191,522.01,10,2023-01-11,2023-12-28
CUST13192,648.81,9,2023-01-03,2023-09-11
CUST13193,916.99,13,2023-01-06,2023-12-14
CUST13194,1244.01,9,2023-02-23,2023-10-22
CUST13195,487.64,8,2023-01-04,2023-12-19
CUST13196,1155.93,10,2023-01-03,2023-10-27
CUST13197,1437.84,13,2023-01-02,2023-12-08
CUST13198,974.38,13,2023-01-08,2023-11-12
CUST13199,871.32,10,2023-01-15,2023-12-31
CUST13200,722.8,11,2023-02-06,2023-12-11
CUST13201,1218.42,15,2023-01-23,2023-11-21
CUST13202,1026.56,13,2023-02-25,2023-11-30
CUST13203,2148.43,14,2023-02-09,2023-11-05
CUST13204,737.81,11,2023-01-05,2023-11-29
CUST13205,856.77,13,2023-03-24,2023-12-02
CUST13206,497.17,9,2023-01-15,2023-10-31
CUST13207,387.6,7,2023-02-25,2023-12-01
CUST13208,546.16,7,2023-01-09,2023-12-22
CUST13209,873.11,12,2023-01-03,2023-11-16
CUST13210,728.79,9,2023-01-03,2023-12-21
CUST13211,301.3,4,2023-03-25,2023-12-22
CUST13212,945.98,12,2023-02-19,2023-12-21
CUST13213,1582.38,13,2023-01-03,2023-12-02
CUST13214,917.7,11,2023-01-12,2023-12-28
CUST13215,670.12,9,2023-01-15,2023-11-07
CUST13216,504.6,9,2023-01-23,2023-11-22
CUST13217,309.62,6,2023-01-06,2023-12-08
CUST13218,996.17,13,2023-01-25,2023-11-30
CUST13219,639.17,8,2023-01-28,2023-11-09
CUST13220,610.04,8,2023-04-11,2023-11-15
CUST13221,740.5,14,2023-03-22,2023-12-14
CUST13222,1310.53,12,2023-01-06,2023-12-13
CUST13223,509.85,11,2023-01-10,2023-11-30
CUST13224,608.76,8,2023-01-10,2023-12-26
CUST13225,942.87,11,2023-01-27,2023-12-18
CUST13226,1255.05,13,2023-01-02,2023-12-28
CUST13227,243.76,3,2023-05-25,2023-07-19
CUST13228,577.98,11,2023-02-17,2023-12-23
CUST13229,225.39,5,2023-01-03,2023-09-25
CUST13230,518.99,9,2023-01-26,2023-10-06
CUST13231,439.08,9,2023-01-04,2023-11-19
CUST13232,548.67,9,2023-02-13,2023-11-28
CUST13233,1191.74,11,2023-01-21,2023-10-02
CUST13234,407.73,8,2023-04-10,2023-12-25
CUST13235,669.39,10,2023-01-12,2023-12-30
CUST13236,1012.57,16,2023-01-18,2023-12-23
CUST13237,948.67,12,2023-01-08,2023-12-17
CUST13238,267.87,4,2023-06-05,2023-09-22
CUST13239,693.53,8,2023-01-27,2023-12-18
CUST13240,586.37,9,2023-01-27,2023-12-10
CUST13241,471.3,6,2023-01-04,2023-10-24
CUST13242,470.7,10,2023-01-31,2023-12-30
CUST13243,1092.29,8,2023-01-21,2023-12-08
CUST13244,582.95,9,2023-01-18,2023-12-20
CUST13245,770.96,9,2023-05-06,2023-12-10
CUST13246,1007.14,15,2023-01-15,2023-12-20
CUST13247,291.31,9,2023-01-02,2023-12-15
CUST13248,986.59,13,2023-01-13,2023-12-30
CUST13249,724.76,7,2023-02-09,2023-10-23
CUST13250,895.13,12,2023-01-04,2023-12-08
CUST13251,764.12,11,2023-01-24,2023-12-05
CUST13252,1333.86,14,2023-01-04,2023-12-19
CUST13253,963.27,14,2023-01-15,2023-12-12
CUST13254,1151.73,10,2023-02-05,2023-11-18
CUST13255,215.69,5,2023-01-11,2023-12-26
CUST13256,1069.74,13,2023-01-28,2023-12-27
CUST13257,572.37,9,2023-01-26,2023-11-21
CUST13258,700.13,13,2023-01-17,2023-12-26
CUST13259,2124.05,18,2023-03-10,2023-12-25
CUST13260,744.74,11,2023-02-06,2023-12-21
CUST13261,881.07,13,2023-01-07,2023-11-04
CUST13262,705.45,7,2023-03-16,2023-11-27
CUST13263,1183.71,13,2023-01-25,2023-12-08
CUST13264,553.7,8,2023-03-01,2023-12-04
CUST13265,789.55,12,2023-02-17,2023-10-27
CUST13266,713.82,5,2023-04-20,2023-12-03
CUST13267,880.13,10,2023-01-21,2023-11-22
CUST13268,917.89,9,2023-01-13,2023-12-14
CUST13269,1052.61,15,2023-01-01,2023-12-21
CUST13270,319.21,5,2023-02-13,2023-09-11
CUST13271,790.17,15,2023-02-11,2023-12-16
CUST13272,792.35,9,2023-02-12,2023-12-08
CUST13273,232.94,6,2023-05-29,2023-09-27
CUST13274,739.01,13,2023-01-23,2023-12-04
CUST13275,713.56,7,2023-03-18,2023-11-30
CUST13276,586.27,9,2023-01-10,2023-12-11
CUST13277,330.03,6,2023-02-12,2023-12-15
CUST13278,1696.16,18,2023-02-24,2023-12-21
CUST13279,1025.57,14,2023-02-01,2023-12-24
CUST13280,400.68,9,2023-03-01,2023-12-25
CUST13281,1013.14,10,2023-03-14,2023-12-27
CUST13282,753.08,11,2023-01-26,2023-10-22
CUST13283,1364.6,12,2023-01-20,2023-11-10
CUST13284,979.1,11,2023-03-10,2023-12-09
CUST13285,735.42,9,2023-01-05,2023-09-19
CUST13286,572.36,8,2023-02-17,2023-12-01
CUST13287,1091.47,17,2023-01-17,2023-12-05
CUST13288,1309.52,16,2023-03-15,2023-12-28
CUST13289,560.43,9,2023-02-25,2023-10-27
CUST13290,756.57,6,2023-01-12,2023-10-27
CUST13291,1122.19,13,2023-01-25,2023-11-24
CUST13292,1006.76,13,2023-01-07,2023-11-28
CUST13293,292.28,6,2023-03-14,2023-10-24
CUST13294,1696.45,14,2023-02-20,2023-12-17
CUST13295,867.31,12,2023-01-05,2023-12-06
CUST13296,1424.18,14,2023-03-04,2023-10-30
CUST13297,773.98,10,2023-02-20,2023-12-23
CUST13298,975.21,10,2023-02-06,2023-12-31
CUST13299,238.96,7,2023-02-06,2023-12-15
CUST13300,990.09,13,2023-01-21,2023-12-17
CUST13301,320.29,6,2023-01-06,2023-06-26
CUST13302,171.01,4,2023-04-03,2023-11-18
CUST13303,3146.13,22,2023-01-04,2023-12-29
CUST13304,233.86,6,2023-01-10,2023-11-03
CUST13305,1072.23,12,2023-01-18,2023-12-10
CUST13306,1069.53,10,2023-01-16,2023-10-23
CUST13307,454.74,11,2023-01-15,2024-01-01
CUST13308,377.32,7,2023-02-05,2023-11-05
CUST13309,1398.09,11,2023-01-09,2023-12-11
CUST13310,738.0,6,2023-01-30,2023-12-03
CUST13311,789.12,15,2023-01-17,2023-12-25
CUST13312,493.62,7,2023-03-28,2023-12-01
CUST13313,1440.84,14,2023-01-07,2023-11-27
CUST13314,526.08,8,2023-01-20,2023-10-27
CUST13315,663.05,12,2023-03-03,2023-12-21
CUST13316,698.71,14,2023-01-01,2023-12-29
CUST13317,1247.46,10,2023-02-27,2023-12-31
CUST13318,614.22,8,2023-01-09,2023-11-25
CUST13319,1391.7,17,2023-01-21,2023-12-21
CUST13320,656.83,6,2023-01-03,2023-11-01
CUST13321,271.33,7,2023-01-03,2023-11-11
CUST13322,697.17,10,2023-01-23,2023-12-10
CUST13323,1073.07,14,2023-03-11,2023-12-10
CUST13324,813.09,10,2023-04-18,2023-12-09
CUST13325,779.46,9,2023-01-01,2023-11-23
CUST13326,1240.7,16,2023-01-17,2023-12-26
CUST13327,1110.25,14,2023-01-05,2023-12-07
CUST13328,919.79,15,2023-01-02,2023-12-05
CUST13329,650.24,10,2023-01-22,2023-11-07
CUST13330,476.81,8,2023-02-09,2023-07-20
CUST13331,949.62,11,2023-01-13,2023-12-27
CUST13332,183.94,6,2023-01-23,2023-12-13
CUST13333,676.57,9,2023-02-12,2023-12-08
CUST13334,566.15,12,2023-02-26,2023-12-19
CUST13335,836.68,16,2023-01-08,2023-11-28
CUST13336,927.28,12,2023-01-26,2023-12-28
CUST13337,882.02,9,2023-01-03,2023-12-01
CUST13338,675.6,10,2023-01-19,2023-12-20
CUST13339,1296.56,12,2023-01-02,2023-12-17
CUST13340,726.64,10,2023-02-19,2023-12-23
CUST13341,621.74,10,2023-01-07,2023-10-16
CUST13342,1149.63,10,2023-01-02,2023-12-20
CUST13343,1363.84,12,2023-01-01,2023-12-06
CUST13344,294.54,6,2023-01-06,2023-09-04
CUST13345,806.71,13,2023-01-26,2023-11-09
CUST13346,640.76,10,2023-02-05,2023-11-16
CUST13347,367.4,8,2023-03-05,2023-09-12
CUST13348,571.81,13,2023-01-10,2023-12-24
CUST13349,612.34,10,2023-01-17,2023-10-25
CUST13350,609.36,6,2023-01-08,2023-06-20
CUST13351,507.82,6,2023-03-10,2023-12-07
CUST13352,884.66,12,2023-01-26,2023-11-14
CUST13353,554.12,6,2023-04-19,2023-12-29
CUST13354,411.38,6,2023-03-08,2023-11-18
CUST13355,413.9,4,2023-04-06,2023-11-12
CUST13356,773.75,10,2023-01-11,2023-12-06
CUST13357,1768.1,14,2023-03-09,2023-12-29
CUST13358,510.75,9,2023-01-26,2023-12-23
CUST13359,399.68,5,2023-01-22,2023-10-28
CUST13360,778.47,9,2023-01-18,2023-11-06
CUST13361,1219.27,8,2023-04-07,2023-12-08
CUST13362,631.48,8,2023-03-02,2023-08-15
CUST13363,724.28,10,2023-02-17,2023-10-30
CUST13364,693.47,11,2023-01-17,2023-12-01
CUST13365,712.23,11,2023-01-28,2023-11-30
CUST13366,894.47,10,2023-01-11,2023-12-29
CUST13367,1013.16,16,2023-02-22,2023-12-27
CUST13368,1184.92,13,2023-02-07,2023-12-30
CUST13369,775.19,10,2023-01-14,2023-12-28
CUST13370,654.76,7,2023-01-18,2023-08-10
CUST13371,565.38,6,2023-03-21,2023-12-30
CUST13372,840.73,10,2023-04-17,2024-01-01
CUST13373,973.19,8,2023-01-24,2023-09-18
CUST13374,834.12,10,2023-01-30,2023-11-08
CUST13375,1120.16,11,2023-02-19,2023-12-29
CUST13376,691.98,8,2023-01-02,2023-11-20
CUST13377,1089.49,13,2023-02-14,2023-12-25
CUST13378,741.32,10,2023-01-11,2023-10-21
CUST13379,906.18,7,2023-01-05,2023-11-01
CUST13380,486.7,6,2023-04-01,2023-12-31
CUST13381,1030.96,11,2023-01-04,2023-12-25
CUST13382,767.9,8,2023-01-01,2023-12-19
CUST13383,995.82,11,2023-01-12,2023-12-05
CUST13384,935.16,10,2023-05-06,2023-12-31
CUST13385,1404.92,20,2023-01-18,2023-12-27
CUST13386,524.28,8,2023-01-15,2023-12-08
CUST13387,872.42,10,2023-03-23,2023-12-18
CUST13388,1718.06,14,2023-01-16,2023-12-09
CUST13389,1495.27,11,2023-01-05,2023-12-29
CUST13390,802.35,11,2023-04-27,2023-12-08
CUST13391,1771.65,12,2023-01-26,2023-12-08
CUST13392,1681.96,15,2023-01-07,2023-11-28
CUST13393,1080.02,10,2023-03-18,2023-12-31
CUST13394,764.45,12,2023-04-16,2023-11-17
CUST13395,669.82,9,2023-02-07,2023-12-21
CUST13396,756.34,14,2023-02-18,2023-12-28
CUST13397,682.74,8,2023-02-03,2023-11-09
CUST13398,1437.21,9,2023-02-05,2023-11-20
CUST13399,1010.62,14,2023-01-28,2023-11-29
CUST13400,592.8,10,2023-01-11,2023-10-27
CUST13401,757.4,11,2023-01-17,2023-12-23
CUST13402,805.84,10,2023-01-07,2023-12-30
CUST13403,945.11,8,2023-03-15,2023-12-27
CUST13404,960.68,12,2023-01-16,2023-12-18
CUST13405,882.99,14,2023-01-06,2023-12-08
CUST13406,685.04,11,2023-01-27,2024-01-01
CUST13407,1284.68,11,2023-01-10,2023-12-06
CUST13408,665.25,10,2023-02-16,2023-10-10
CUST13409,271.6,7,2023-01-13,2023-07-14
CUST13410,601.75,9,2023-01-11,2023-12-11
CUST13411,527.79,10,2023-01-18,2023-12-19
CUST13412,1071.89,9,2023-04-25,2023-12-13
CUST13413,536.85,9,2023-01-14,2023-11-18
CUST13414,414.06,6,2023-01-28,2023-12-02
CUST13415,494.39,7,2023-02-19,2023-12-30
CUST13416,956.28,12,2023-03-25,2023-11-11
CUST13417,485.84,12,2023-01-25,2023-12-24
CUST13418,450.2,6,2023-03-19,2023-12-27
CUST13419,1313.02,8,2023-02-06,2023-11-15
CUST13420,1187.9,17,2023-01-06,2023-12-25
CUST13421,1272.96,11,2023-01-15,2023-12-13
CUST13422,253.89,5,2023-05-16,2023-12-19
CUST13423,979.64,13,2023-01-06,2023-11-06
CUST13424,367.6,8,2023-03-30,2023-12-02
CUST13425,967.44,10,2023-04-09,2023-12-03
CUST13426,1044.34,11,2023-02-01,2023-12-25
CUST13427,984.19,15,2023-02-20,2023-12-17
CUST13428,1031.73,13,2023-02-02,2023-12-15
CUST13429,611.68,10,2023-01-07,2023-08-05
CUST13430,1239.34,13,2023-02-15,2023-12-20
CUST13431,572.96,6,2023-01-17,2023-10-31
CUST13432,654.78,10,2023-01-14,2023-11-24
CUST13433,497.99,8,2023-02-02,2023-12-06
CUST13434,1279.26,11,2023-01-27,2023-12-23
CUST13435,577.49,7,2023-03-05,2023-12-15
CUST13436,599.93,7,2023-03-21,2023-10-31
CUST13437,921.47,11,2023-01-04,2023-12-21
CUST13438,998.04,14,2023-01-18,2023-10-30
CUST13439,920.37,12,2023-01-03,2023-12-30
CUST13440,598.33,11,2023-02-01,2023-12-03
CUST13441,571.03,8,2023-01-09,2023-09-01
CUST13442,464.36,10,2023-02-27,2023-12-19
CUST13443,1113.66,10,2023-01-08,2023-12-31
CUST13444,1038.41,15,2023-01-19,2023-11-29
CUST13445,467.35,8,2023-01-31,2023-11-21
CUST13446,495.67,10,2023-01-23,2023-12-09
CUST13447,1136.59,10,2023-03-31,2023-10-12
CUST13448,991.8,11,2023-01-02,2023-12-10
CUST13449,577.14,8,2023-02-22,2023-12-14
CUST13450,679.72,9,2023-01-16,2023-12-06
CUST13451,1144.54,9,2023-03-16,2023-12-07
CUST13452,544.88,8,2023-01-11,2023-12-14
CUST13453,617.25,8,2023-01-09,2023-10-22
CUST13454,859.05,11,2023-01-26,2023-11-06
CUST13455,620.29,10,2023-01-26,2023-12-13
CUST13456,1271.18,13,2023-02-24,2023-11-29
CUST13457,774.19,8,2023-01-09,2023-07-26
CUST13458,401.36,10,2023-01-01,2023-12-12
CUST13459,798.39,10,2023-01-30,2023-12-29
CUST13460,714.34,10,2023-01-29,2023-08-18
CUST13461,893.72,10,2023-02-10,2023-12-22
CUST13462,669.48,8,2023-01-13,2023-10-24
CUST13463,535.96,11,2023-02-04,2023-12-25
CUST13464,432.65,6,2023-02-24,2023-11-27
CUST13465,993.11,11,2023-02-14,2023-12-23
CUST13466,833.74,15,2023-01-03,2024-01-01
CUST13467,1463.37,16,2023-02-23,2023-12-25
