user_id,signup_date,location,device_type,account_age_days,trust_score
USER12888,2023-12-15,City 9,Mobile,344,81.09
USER12889,2023-03-03,City 10,Tablet,294,77.92
USER12890,2023-02-23,City 11,Tablet,571,50.8
USER12891,2022-06-02,City 12,Desktop,650,38.81
USER12892,2022-11-04,City 13,Mobile,611,77.53
USER12893,2023-01-21,City 14,Tablet,704,67.9
USER12894,2022-07-08,City 15,Desktop,243,81.88
USER12895,2023-07-05,City 16,Mobile,561,92.52
USER12896,2023-04-30,City 17,Mobile,32,90.53
USER12897,2022-09-04,City 18,Mobile,391,81.6
USER12898,2022-08-19,City 19,Desktop,277,78.3
USER12899,2022-11-04,City 20,Desktop,532,73.83
USER12900,2023-12-26,City 1,Desktop,154,85.13
USER12901,2022-05-28,City 2,Desktop,383,83.88
USER12902,2023-04-20,City 3,Desktop,68,58.5
USER12903,2022-03-01,City 4,Tablet,214,64.23
USER12904,2023-07-30,City 5,Tablet,655,56.41
USER12905,2023-02-27,City 6,Mobile,376,86.4
USER12906,2023-03-03,City 7,Desktop,213,79.27
USER12907,2023-07-25,City 8,Tablet,79,75.75
USER12908,2023-06-27,City 9,Tablet,726,72.15
USER12909,2022-05-18,City 10,Desktop,628,60.38
USER12910,2023-02-02,City 11,Desktop,604,66.13
USER12911,2022-09-06,City 12,Desktop,381,93.51
USER12912,2022-09-19,City 13,Mobile,680,57.65
USER12913,2022-07-28,City 14,Tablet,58,81.98
USER12914,2022-12-05,City 15,Desktop,26,70.15
USER12915,2023-10-25,City 16,Mobile,447,73.12
USER12916,2022-03-22,City 17,Desktop,66,81.2
USER12917,2023-04-06,City 18,Desktop,254,65.67
USER12918,2023-01-15,City 19,Desktop,44,87.11
USER12919,2022-04-05,City 20,Tablet,97,58.96
USER12920,2023-07-03,City 1,Desktop,554,69.0
USER12921,2022-07-15,City 2,Tablet,227,81.95
USER12922,2022-02-22,City 3,Tablet,679,74.08
USER12923,2022-10-02,City 4,Mobile,436,58.73
USER12924,2023-01-22,City 5,Mobile,601,58.42
USER12925,2023-11-21,City 6,Tablet,379,72.41
USER12926,2023-09-12,City 7,Tablet,178,54.83
USER12927,2023-09-10,City 8,Desktop,427,31.2
USER12928,2022-02-10,City 9,Desktop,709,97.86
USER12929,2022-03-16,City 10,Tablet,307,79.76
USER12930,2022-07-12,City 11,Tablet,504,78.66
USER12931,2023-08-25,City 12,Desktop,268,94.22
USER12932,2023-11-19,City 13,Desktop,586,73.14
USER12933,2023-07-27,City 14,Desktop,8,77.2
USER12934,2022-08-11,City 15,Desktop,508,55.58
USER12935,2023-05-06,City 16,Mobile,476,57.17
USER12936,2022-08-02,City 17,Desktop,297,67.73
USER12937,2022-12-07,City 18,Tablet,164,58.44
USER12938,2022-11-07,City 19,Tablet,485,46.29
USER12939,2022-01-16,City 20,Desktop,597,76.49
USER12940,2022-08-05,City 1,Desktop,72,60.89
USER12941,2022-07-14,City 2,Tablet,567,50.21
USER12942,2022-05-01,City 3,Tablet,559,53.67
USER12943,2023-05-06,City 4,Mobile,238,90.63
USER12944,2022-09-06,City 5,Tablet,104,83.6
USER12945,2023-12-14,City 6,Tablet,210,65.6
USER12946,2023-09-11,City 7,Tablet,554,67.79
USER12947,2023-12-22,City 8,Mobile,468,92.89
USER12948,2022-07-29,City 9,Tablet,454,73.8
USER12949,2023-02-11,City 10,Desktop,268,65.94
USER12950,2022-09-03,City 11,Tablet,386,74.48
USER12951,2023-07-20,City 12,Tablet,387,65.35
USER12952,2022-11-26,City 13,Mobile,259,79.24
USER12953,2022-10-17,City 14,Desktop,283,71.64
USER12954,2023-01-25,City 15,Tablet,626,79.7
USER12955,2023-04-23,City 16,Mobile,40,92.25
USER12956,2023-07-01,City 17,Tablet,486,88.77
USER12957,2023-10-27,City 18,Mobile,220,69.14
USER12958,2023-01-03,City 19,Mobile,129,52.86
USER12959,2022-11-12,City 20,Mobile,520,57.46
USER12960,2022-09-25,City 1,Desktop,613,79.44
USER12961,2023-01-04,City 2,Mobile,688,70.31
USER12962,2023-06-10,City 3,Tablet,619,66.16
USER12963,2023-05-25,City 4,Mobile,613,90.67
USER12964,2023-04-23,City 5,Tablet,260,69.9
USER12965,2022-04-11,City 6,Desktop,366,60.36
USER12966,2023-04-26,City 7,Desktop,544,94.33
USER12967,2022-11-24,City 8,Mobile,649,92.47
USER12968,2022-07-28,City 9,Tablet,524,76.16
USER12969,2023-01-15,City 10,Desktop,16,77.36
USER12970,2022-11-17,City 11,Desktop,129,66.64
USER12971,2023-02-28,City 12,Mobile,575,95.73
USER12972,2022-02-16,City 13,Mobile,109,30.91
USER12973,2023-07-31,City 14,Mobile,533,73.05
USER12974,2022-08-15,City 15,Tablet,670,66.02
USER12975,2022-05-30,City 16,Mobile,269,81.19
USER12976,2022-01-17,City 17,Mobile,162,69.48
USER12977,2022-09-25,City 18,Tablet,260,71.69
USER12978,2023-07-21,City 19,Tablet,102,71.32
USER12979,2023-08-22,City 20,Mobile,506,89.68
USER12980,2023-08-17,City 1,Tablet,571,74.86
USER12981,2023-03-04,City 2,Tablet,247,89.04
USER12982,2022-10-30,City 3,Mobile,640,80.43
USER12983,2022-06-06,City 4,Tablet,537,77.73
USER12984,2022-07-20,City 5,Mobile,131,86.44
USER12985,2022-12-04,City 6,Mobile,353,70.95
USER12986,2022-08-24,City 7,Tablet,196,78.54
USER12987,2023-01-24,City 8,Mobile,666,82.82
USER12988,2023-08-07,City 9,Desktop,382,83.68
USER12989,2022-09-09,City 10,Tablet,645,75.94
USER12990,2023-05-27,City 11,Tablet,227,36.16
USER12991,2023-07-18,City 12,Tablet,701,59.64
USER12992,2023-11-02,City 13,Mobile,476,76.5
USER12993,2023-12-03,City 14,Mobile,477,67.89
USER12994,2022-12-12,City 15,Tablet,265,79.18
USER12995,2022-09-21,City 16,Mobile,372,50.69
USER12996,2023-05-16,City 17,Desktop,486,90.01
USER12997,2023-10-20,City 18,Desktop,434,67.4
USER12998,2023-05-18,City 19,Desktop,646,64.95
USER12999,2023-04-17,City 20,Tablet,211,95.11
USER13000,2022-06-22,City 1,Mobile,572,81.41
USER13001,2022-12-27,City 2,Tablet,377,52.41
USER13002,2022-06-23,City 3,Desktop,395,90.46
USER13003,2022-05-24,City 4,Desktop,450,79.65
USER13004,2023-07-14,City 5,Desktop,364,53.07
USER13005,2023-05-16,City 6,Tablet,457,93.21
USER13006,2022-07-08,City 7,Tablet,725,73.3
USER13007,2023-07-10,City 8,Desktop,728,73.38
USER13008,2023-10-20,City 9,Desktop,226,91.01
USER13009,2022-03-02,City 10,Mobile,131,46.33
USER13010,2023-06-21,City 11,Mobile,588,40.6
USER13011,2022-02-04,City 12,Desktop,476,95.99
USER13012,2022-03-18,City 13,Mobile,277,54.52
USER13013,2023-11-16,City 14,Desktop,156,94.37
USER13014,2022-02-19,City 15,Desktop,218,35.51
USER13015,2022-01-07,City 16,Desktop,190,83.04
USER13016,2023-02-27,City 17,Mobile,417,92.56
USER13017,2022-05-21,City 18,Desktop,675,93.88
USER13018,2023-10-08,City 19,Desktop,692,91.09
USER13019,2022-08-25,City 20,Mobile,546,85.94
USER13020,2022-03-11,City 1,Desktop,41,83.59
USER13021,2023-12-26,City 2,Mobile,307,84.34
USER13022,2022-06-04,City 3,Desktop,338,89.37
USER13023,2022-01-10,City 4,Mobile,314,66.12
USER13024,2022-08-12,City 5,Tablet,75,50.45
USER13025,2023-06-02,City 6,Desktop,279,66.6
USER13026,2023-04-12,City 7,Mobile,176,40.12
USER13027,2023-01-18,City 8,Tablet,662,40.54
USER13028,2022-03-03,City 9,Desktop,273,67.46
USER13029,2023-09-25,City 10,Mobile,620,73.08
USER13030,2023-10-16,City 11,Mobile,651,92.16
USER13031,2023-11-14,City 12,Tablet,289,65.78
USER13032,2023-09-24,City 13,Desktop,724,67.78
USER13033,2023-05-10,City 14,Mobile,272,98.15
USER13034,2023-11-07,City 15,Tablet,66,49.08
USER13035,2023-05-15,City 16,Tablet,483,85.66
USER13036,2022-01-17,City 17,Mobile,248,60.31
USER13037,2022-01-07,City 18,Desktop,156,59.71
USER13038,2023-06-29,City 19,Tablet,47,74.21
USER13039,2023-07-19,City 20,Desktop,454,86.86
USER13040,2023-02-26,City 1,Mobile,201,72.4
USER13041,2022-01-13,City 2,Mobile,660,51.1
USER13042,2022-01-18,City 3,Mobile,124,65.06
USER13043,2023-06-27,City 4,Mobile,1,86.16
USER13044,2022-10-09,City 5,Tablet,640,87.21
USER13045,2023-07-03,City 6,Tablet,191,82.18
USER13046,2022-10-21,City 7,Desktop,579,60.97
USER13047,2022-01-18,City 8,Desktop,516,17.19
USER13048,2023-05-30,City 9,Mobile,442,64.43
USER13049,2023-12-16,City 10,Desktop,143,30.64
USER13050,2023-11-22,City 11,Mobile,191,85.87
USER13051,2023-03-17,City 12,Tablet,533,92.53
USER13052,2022-07-03,City 13,Tablet,227,73.14
USER13053,2022-04-20,City 14,Mobile,313,67.72
USER13054,2022-04-09,City 15,Mobile,629,74.25
USER13055,2023-06-21,City 16,Tablet,302,58.03
USER13056,2022-06-02,City 17,Desktop,654,89.23
USER13057,2022-09-04,City 18,Desktop,460,86.4
USER13058,2022-07-16,City 19,Mobile,401,95.34
USER13059,2023-09-27,City 20,Tablet,551,55.71
USER13060,2023-06-24,City 1,Desktop,393,63.98
USER13061,2022-09-16,City 2,Desktop,207,75.0
USER13062,2022-12-29,City 3,Tablet,210,58.54
USER13063,2022-10-01,City 4,Mobile,115,82.59
USER13064,2023-02-11,City 5,Tablet,646,84.23
USER13065,2022-03-22,City 6,Tablet,251,77.25
USER13066,2023-01-18,City 7,Desktop,219,83.8
USER13067,2023-02-20,City 8,Desktop,407,87.12
USER13068,2023-04-16,City 9,Desktop,443,88.14
USER13069,2023-08-02,City 10,Desktop,603,89.64
USER13070,2022-09-07,City 11,Tablet,354,73.58
USER13071,2023-12-15,City 12,Mobile,558,70.05
USER13072,2022-08-20,City 13,Tablet,550,78.0
USER13073,2022-11-04,City 14,Mobile,142,74.6
USER13074,2023-12-02,City 15,Mobile,612,91.46
USER13075,2022-03-24,City 16,Desktop,501,63.51
USER13076,2023-11-01,City 17,Tablet,702,96.75
USER13077,2023-10-28,City 18,Desktop,547,63.39
USER13078,2022-02-02,City 19,Mobile,659,87.14
USER13079,2022-04-06,City 20,Tablet,542,90.96
USER13080,2023-02-20,City 1,Tablet,507,75.09
USER13081,2023-01-24,City 2,Desktop,596,66.48
USER13082,2023-01-22,City 3,Desktop,281,64.79
USER13083,2023-07-20,City 4,Tablet,424,75.98
USER13084,2023-05-03,City 5,Desktop,270,64.06
USER13085,2022-02-27,City 6,Desktop,154,56.98
USER13086,2023-10-15,City 7,Mobile,614,46.66
USER13087,2022-01-10,City 8,Tablet,727,71.9
USER13088,2023-12-21,City 9,Tablet,662,69.02
USER13089,2022-06-25,City 10,Mobile,83,58.81
USER13090,2022-03-26,City 11,Desktop,622,71.29
USER13091,2023-05-27,City 12,Tablet,426,77.28
USER13092,2023-03-21,City 13,Desktop,275,53.64
USER13093,2023-10-23,City 14,Mobile,713,72.98
USER13094,2022-12-06,City 15,Desktop,284,81.98
USER13095,2023-08-03,City 16,Desktop,173,97.07
USER13096,2022-04-08,City 17,Tablet,327,75.67
USER13097,2023-06-25,City 18,Mobile,718,45.18
USER13098,2022-02-13,City 19,Mobile,63,54.51
USER13099,2022-08-24,City 20,Tablet,73,65.57
USER13100,2022-08-05,City 1,Mobile,636,68.49
USER13101,2023-12-10,City 2,Desktop,375,80.98
USER13102,2023-08-04,City 3,Tablet,633,95.31
USER13103,2023-05-02,City 4,Mobile,508,72.41
USER13104,2022-10-05,City 5,Desktop,398,50.41
USER13105,2022-02-17,City 6,Tablet,120,66.4
USER13106,2022-03-18,City 7,Desktop,437,47.89
USER13107,2023-12-02,City 8,Mobile,676,94.26
USER13108,2022-10-15,City 9,Tablet,465,38.46
USER13109,2023-07-11,City 10,Tablet,286,67.12
USER13110,2023-08-01,City 11,Desktop,265,92.47
USER13111,2023-11-05,City 12,Desktop,320,75.99
USER13112,2022-02-03,City 13,Mobile,673,94.37
USER13113,2022-07-03,City 14,Tablet,376,87.88
USER13114,2022-11-19,City 15,Desktop,89,74.74
USER13115,2022-01-17,City 16,Tablet,654,67.35
USER13116,2022-08-01,City 17,Mobile,203,91.82
USER13117,2023-08-25,City 18,Mobile,334,85.09
USER13118,2022-05-28,City 19,Mobile,222,60.55
USER13119,2023-12-31,City 20,Mobile,41,85.35
USER13120,2023-02-12,City 1,Mobile,708,64.0
USER13121,2022-03-20,City 2,Tablet,68,92.45
USER13122,2022-11-03,City 3,Tablet,514,68.39
USER13123,2022-06-16,City 4,Mobile,637,92.18
USER13124,2023-08-01,City 5,Desktop,622,93.69
USER13125,2022-09-04,City 6,Desktop,598,76.3
USER13126,2023-08-04,City 7,Mobile,632,74.57
USER13127,2023-02-03,City 8,Tablet,127,92.58
USER13128,2023-11-25,City 9,Tablet,255,70.47
USER13129,2023-07-08,City 10,Desktop,695,70.6
USER13130,2022-12-06,City 11,Desktop,16,83.96
USER13131,2023-01-29,City 12,Tablet,477,71.95
USER13132,2022-05-24,City 13,Desktop,62,78.54
USER13133,2023-12-07,City 14,Mobile,432,94.88
USER13134,2022-03-22,City 15,Mobile,670,74.89
USER13135,2023-05-28,City 16,Desktop,268,65.49
USER13136,2022-12-21,City 17,Mobile,35,63.13
USER13137,2022-02-24,City 18,Desktop,576,75.21
USER13138,2022-04-11,City 19,Tablet,494,86.31
USER13139,2023-03-24,City 20,Mobile,562,81.24
USER13140,2022-08-26,City 1,Desktop,469,80.16
USER13141,2022-03-19,City 2,Mobile,661,77.45
USER13142,2022-12-15,City 3,Mobile,325,72.85
USER13143,2023-09-12,City 4,Tablet,304,50.72
USER13144,2023-09-21,City 5,Tablet,276,89.47
USER13145,2023-09-02,City 6,Tablet,684,90.89
USER13146,2023-02-11,City 7,Desktop,201,80.01
USER13147,2022-12-01,City 8,Tablet,445,78.1
USER13148,2022-01-31,City 9,Tablet,324,82.51
USER13149,2023-10-12,City 10,Mobile,35,70.37
USER13150,2022-10-07,City 11,Tablet,482,76.98
USER13151,2023-04-07,City 12,Tablet,728,72.22
USER13152,2023-05-18,City 13,Mobile,480,74.07
USER13153,2022-08-22,City 14,Mobile,65,48.33
USER13154,2022-12-31,City 15,Mobile,8,88.1
USER13155,2023-07-21,City 16,Tablet,301,70.92
USER13156,2023-01-20,City 17,Mobile,343,71.16
USER13157,2023-03-19,City 18,Desktop,431,75.16
USER13158,2022-07-10,City 19,Tablet,424,47.62
USER13159,2023-11-28,City 20,Mobile,332,78.5
USER13160,2023-08-23,City 1,Desktop,438,72.04
USER13161,2023-11-08,City 2,Tablet,588,59.68
USER13162,2023-01-25,City 3,Mobile,174,64.34
USER13163,2022-03-29,City 4,Mobile,559,54.43
USER13164,2023-09-26,City 5,Tablet,527,87.99
USER13165,2022-10-30,City 6,Tablet,659,77.22
USER13166,2022-09-10,City 7,Mobile,26,82.79
USER13167,2024-01-01,City 8,Mobile,605,86.43
USER13168,2022-03-17,City 9,Mobile,406,71.39
USER13169,2022-03-26,City 10,Tablet,232,51.36
USER13170,2022-10-02,City 11,Mobile,533,88.36
USER13171,2022-06-07,City 12,Desktop,550,88.49
USER13172,2023-01-25,City 13,Mobile,505,97.03
USER13173,2023-12-30,City 14,Desktop,669,57.74
USER13174,2023-10-12,City 15,Tablet,179,53.08
USER13175,2022-06-07,City 16,Mobile,132,69.99
USER13176,2023-02-03,City 17,Tablet,455,77.39
USER13177,2022-11-21,City 18,Mobile,348,32.7
USER13178,2023-01-05,City 19,Mobile,540,49.95
USER13179,2022-04-20,City 20,Mobile,406,53.39
USER13180,2022-04-04,City 1,Desktop,76,44.73
USER13181,2022-01-06,City 2,Tablet,579,75.9
USER13182,2022-11-12,City 3,Tablet,492,32.74
USER13183,2023-04-01,City 4,Mobile,194,86.68
USER13184,2023-01-04,City 5,Mobile,162,70.92
USER13185,2022-10-04,City 6,Mobile,347,58.77
USER13186,2022-04-15,City 7,Desktop,361,78.62
USER13187,2022-05-16,City 8,Desktop,584,82.33
USER13188,2022-03-31,City 9,Tablet,87,84.09
USER13189,2022-07-11,City 10,Tablet,262,73.05
USER13190,2023-03-18,City 11,Desktop,214,78.28
USER13191,2023-04-05,City 12,Desktop,665,45.6
USER13192,2023-07-25,City 13,Mobile,722,69.1
USER13193,2023-07-23,City 14,Tablet,573,69.54
USER13194,2023-06-09,City 15,Tablet,262,82.38
USER13195,2023-02-22,City 16,Tablet,283,40.27
USER13196,2022-04-16,City 17,Mobile,648,70.36
USER13197,2022-01-27,City 18,Desktop,467,54.19
USER13198,2022-04-02,City 19,Mobile,380,87.43
USER13199,2022-12-29,City 20,Mobile,362,78.08
USER13200,2023-07-22,City 1,Tablet,449,89.59
USER13201,2022-04-06,City 2,Mobile,441,73.03
USER13202,2023-09-04,City 3,Desktop,93,81.86
USER13203,2023-09-05,City 4,Mobile,621,73.23
USER13204,2022-11-29,City 5,Mobile,424,90.33
USER13205,2023-01-30,City 6,Desktop,142,62.13
USER13206,2022-01-13,City 7,Mobile,291,82.57
USER13207,2022-10-26,City 8,Desktop,432,68.03
USER13208,2023-02-28,City 9,Mobile,689,88.63
USER13209,2023-02-02,City 10,Tablet,653,72.1
USER13210,2022-03-28,City 11,Desktop,701,93.61
USER13211,2023-07-27,City 12,Tablet,49,71.54
USER13212,2022-09-06,City 13,Mobile,302,54.76
USER13213,2023-08-09,City 14,Desktop,190,48.06
USER13214,2023-06-18,City 15,Mobile,136,88.91
USER13215,2022-06-23,City 16,Tablet,555,83.77
USER13216,2023-12-03,City 17,Mobile,404,58.97
USER13217,2023-01-25,City 18,Mobile,602,52.33
USER13218,2022-06-23,City 19,Mobile,341,73.11
USER13219,2022-05-23,City 20,Tablet,704,58.81
USER13220,2022-10-03,City 1,Tablet,318,61.06
USER13221,2022-11-05,City 2,Desktop,618,45.95
USER13222,2022-10-02,City 3,Mobile,363,88.08
USER13223,2023-05-20,City 4,Mobile,382,77.23
USER13224,2022-05-30,City 5,Desktop,233,73.82
USER13225,2022-03-06,City 6,Mobile,344,97.67
USER13226,2022-06-21,City 7,Mobile,549,82.5
USER13227,2023-03-22,City 8,Mobile,553,80.79
USER13228,2022-10-10,City 9,Mobile,529,87.97
USER13229,2023-03-08,City 10,Mobile,571,95.35
USER13230,2022-11-03,City 11,Tablet,183,96.28
USER13231,2023-05-11,City 12,Tablet,41,64.07
USER13232,2022-03-20,City 13,Tablet,551,67.23
USER13233,2023-01-05,City 14,Desktop,397,74.07
USER13234,2022-09-15,City 15,Desktop,704,79.83
USER13235,2022-09-10,City 16,Tablet,494,70.65
USER13236,2023-10-03,City 17,Desktop,659,54.26
USER13237,2023-05-23,City 18,Tablet,333,50.95
USER13238,2023-09-01,City 19,Mobile,127,62.0
USER13239,2023-09-24,City 20,Mobile,558,92.66
USER13240,2022-07-20,City 1,Mobile,557,54.83
USER13241,2023-04-14,City 2,Tablet,1,77.42
USER13242,2022-04-20,City 3,Desktop,168,62.59
USER13243,2022-05-19,City 4,Tablet,620,87.55
USER13244,2022-11-08,City 5,Desktop,19,62.95
USER13245,2022-01-07,City 6,Desktop,332,66.96
USER13246,2023-02-10,City 7,Mobile,584,61.42
USER13247,2022-12-07,City 8,Mobile,456,82.86
USER13248,2023-09-28,City 9,Tablet,109,56.92
USER13249,2023-01-25,City 10,Tablet,268,75.15
USER13250,2022-12-04,City 11,Mobile,445,46.88
USER13251,2023-03-27,City 12,Tablet,240,79.69
USER13252,2022-12-09,City 13,Mobile,301,74.14
USER13253,2023-03-17,City 14,Tablet,602,54.6
USER13254,2023-10-29,City 15,Desktop,103,81.09
USER13255,2023-09-01,City 16,Tablet,250,84.06
USER13256,2022-05-20,City 17,Mobile,453,75.07
USER13257,2022-11-04,City 18,Tablet,520,95.26
USER13258,2022-11-25,City 19,Desktop,153,74.49
USER13259,2023-09-10,City 20,Desktop,174,72.93
USER13260,2023-12-13,City 1,Desktop,343,76.51
USER13261,2022-07-25,City 2,Mobile,670,93.2
USER13262,2023-05-06,City 3,Tablet,431,84.39
USER13263,2022-11-18,City 4,Mobile,727,89.11
USER13264,2022-07-01,City 5,Mobile,689,47.98
USER13265,2023-02-12,City 6,Mobile,687,84.0
USER13266,2022-11-23,City 7,Tablet,658,64.87
USER13267,2022-10-26,City 8,Mobile,324,54.11
USER13268,2023-12-13,City 9,Tablet,673,63.18
USER13269,2023-10-11,City 10,Desktop,639,80.88
USER13270,2023-05-18,City 11,Tablet,420,83.11
USER13271,2023-08-13,City 12,Tablet,594,81.14
USER13272,2022-09-06,City 13,Mobile,485,68.13
USER13273,2022-11-30,City 14,Desktop,659,89.92
USER13274,2023-01-21,City 15,Tablet,412,61.91
USER13275,2022-10-15,City 16,Tablet,84,79.63
USER13276,2023-02-07,City 17,Mobile,113,50.36
USER13277,2023-01-09,City 18,Desktop,332,89.33
USER13278,2022-04-27,City 19,Mobile,378,62.7
USER13279,2023-08-01,City 20,Mobile,655,94.86
USER13280,2022-07-24,City 1,Mobile,41,63.92
USER13281,2023-08-30,City 2,Mobile,105,66.63
USER13282,2023-07-13,City 3,Tablet,202,80.15
USER13283,2022-07-04,City 4,Desktop,450,52.61
USER13284,2023-11-30,City 5,Desktop,266,86.9
USER13285,2023-07-18,City 6,Mobile,210,96.24
USER13286,2022-01-28,City 7,Mobile,563,30.54
USER13287,2023-04-18,City 8,Tablet,118,61.37
USER13288,2023-12-27,City 9,Mobile,713,78.83
USER13289,2022-08-03,City 10,Mobile,377,42.46
USER13290,2023-03-25,City 11,Tablet,551,50.81
USER13291,2022-10-26,City 12,Desktop,540,82.84
USER13292,2023-12-11,City 13,Desktop,84,66.15
USER13293,2022-03-12,City 14,Mobile,454,62.12
USER13294,2023-02-23,City 15,Desktop,667,72.32
USER13295,2023-11-21,City 16,Desktop,629,86.95
USER13296,2023-05-27,City 17,Desktop,514,56.49
USER13297,2022-05-23,City 18,Tablet,605,33.69
USER13298,2023-10-11,City 19,Desktop,678,58.97
USER13299,2022-11-07,City 20,Mobile,387,88.57
USER13300,2022-09-05,City 1,Mobile,350,75.06
USER13301,2022-09-16,City 2,Tablet,296,91.5
USER13302,2023-11-06,City 3,Mobile,258,84.7
USER13303,2022-06-07,City 4,Tablet,81,75.23
USER13304,2023-03-10,City 5,Mobile,268,66.82
USER13305,2023-01-22,City 6,Mobile,419,65.55
USER13306,2022-03-17,City 7,Mobile,235,56.49
USER13307,2023-04-05,City 8,Desktop,311,62.78
USER13308,2023-09-05,City 9,Tablet,357,75.97
USER13309,2023-05-06,City 10,Mobile,213,63.97
USER13310,2023-08-20,City 11,Mobile,574,78.59
USER13311,2023-02-15,City 12,Mobile,49,39.72
USER13312,2023-07-02,City 13,Tablet,127,77.63
USER13313,2023-06-03,City 14,Desktop,223,74.52
USER13314,2023-12-10,City 15,Tablet,279,75.01
USER13315,2023-03-05,City 16,Tablet,408,75.1
USER13316,2023-07-11,City 17,Desktop,505,91.73
USER13317,2022-02-07,City 18,Desktop,294,57.4
USER13318,2023-01-04,City 19,Mobile,277,81.95
USER13319,2023-12-20,City 20,Tablet,438,81.97
USER13320,2023-07-04,City 1,Tablet,107,90.16
USER13321,2023-09-01,City 2,Desktop,658,74.42
USER13322,2023-10-16,City 3,Mobile,420,43.42
USER13323,2022-03-29,City 4,Mobile,611,79.3
USER13324,2022-04-22,City 5,Desktop,429,42.2
USER13325,2022-09-12,City 6,Mobile,375,76.85
USER13326,2023-11-05,City 7,Mobile,73,77.74
USER13327,2023-11-12,City 8,Mobile,634,86.17
USER13328,2022-12-30,City 9,Tablet,30,57.89
USER13329,2022-06-20,City 10,Desktop,188,85.49
USER13330,2023-10-25,City 11,Mobile,364,86.6
USER13331,2023-09-20,City 12,Desktop,451,65.97
USER13332,2022-02-15,City 13,Mobile,195,38.19
USER13333,2023-07-31,City 14,Mobile,156,84.46
USER13334,2023-10-23,City 15,Desktop,172,43.82
USER13335,2023-11-25,City 16,Tablet,41,79.15
USER13336,2023-10-25,City 17,Desktop,63,85.93
USER13337,2023-02-14,City 18,Mobile,23,78.9
USER13338,2022-12-06,City 19,Desktop,360,65.03
USER13339,2023-03-17,City 20,Mobile,75,48.69
USER13340,2022-04-19,City 1,Mobile,560,79.26
USER13341,2022-01-11,City 2,Tablet,672,95.64
USER13342,2022-04-11,City 3,Desktop,118,91.25
USER13343,2022-09-22,City 4,Mobile,612,49.69
USER13344,2022-08-16,City 5,Desktop,380,72.32
USER13345,2023-06-07,City 6,Desktop,679,77.63
USER13346,2023-06-16,City 7,Mobile,290,58.42
USER13347,2023-07-26,City 8,Desktop,440,90.73
USER13348,2023-08-18,City 9,Tablet,668,85.11
USER13349,2023-12-06,City 10,Mobile,7,87.92
USER13350,2023-08-13,City 11,Tablet,196,84.48
USER13351,2022-08-15,City 12,Desktop,421,85.05
USER13352,2023-04-02,City 13,Desktop,568,55.3
USER13353,2023-01-19,City 14,Mobile,193,72.25
USER13354,2023-02-05,City 15,Desktop,559,79.72
USER13355,2023-04-20,City 16,Mobile,148,55.47
USER13356,2023-11-27,City 17,Mobile,669,61.22
