employee_id,department,education,education_field,gender,age,tenure,marital_status,distance_from_home,job_role,salary,bonus,job_satisfaction,performance_rating,overtime,attrition,salary_category,tenure_group,age_group
EMP1946,Sales,High School,Technical,Female,56,16,Single,2.9,BD Manager,91346.25,13286.36,4,4,No,No,Medium,10+ years,55+
EMP1947,HR,Bachelor,Life Sciences,Female,42,1,Single,12.6,CHRO,119698.64,10777.36,2,5,No,Yes,High,0-2 years,36-45
EMP1948,Technology,Master,Other,Female,58,3,Single,13.0,IT Support,69999.23,9914.19,2,4,No,No,Medium,3-5 years,55+
EMP1949,Customer Service,High School,Other,Male,26,1,Single,10.1,Service Manager,44506.12,1606.43,4,1,No,Yes,Low,0-2 years,26-35
EMP1950,Operations,PhD,Medical,Female,40,7,Single,15.5,Logistics Coordinator,81060.56,8188.69,4,5,No,No,Medium,6-10 years,36-45
EMP1951,HR,Master,Life Sciences,Female,35,4,Single,3.9,CHRO,165065.27,16105.68,5,3,No,No,Very High,3-5 years,26-35
EMP1952,R&D,Master,Life Sciences,Female,47,5,Married,12.1,Lab Technician,61292.2,3761.88,5,2,No,No,Medium,3-5 years,46-55
EMP1953,Operations,High School,Life Sciences,Female,25,7,Married,7.0,Logistics Coordinator,40397.42,4231.92,2,2,No,No,Low,6-10 years,18-25
EMP1954,Technology,PhD,Other,Male,46,2,Married,16.3,IT Support,83098.74,8067.11,5,5,No,No,Medium,0-2 years,46-55
EMP1955,Finance,High School,Other,Male,63,12,Divorced,2.3,Financial Analyst,63823.32,4776.95,5,3,No,No,Medium,10+ years,55+
EMP1956,Customer Service,Bachelor,Marketing,Female,46,3,Married,12.7,Customer Support,43058.16,926.69,2,2,No,Yes,Low,3-5 years,46-55
EMP1957,Sales,Bachelor,Other,Male,39,0,Married,3.1,BD Manager,96347.23,11914.56,4,5,No,Yes,Medium,,36-45
EMP1958,Operations,Master,Other,Female,61,5,Divorced,4.9,Operations Manager,96745.18,5100.66,2,4,No,No,Medium,3-5 years,55+
EMP1959,Finance,PhD,Life Sciences,Female,29,7,Single,3.7,Controller,149320.05,8098.93,1,1,No,Yes,High,6-10 years,26-35
EMP1960,Technology,Bachelor,Technical,Female,60,1,Single,3.0,Software Engineer,75180.1,4511.49,2,3,Yes,Yes,Medium,0-2 years,55+
EMP1961,Customer Service,Bachelor,Medical,Male,61,9,Single,26.2,Service Manager,68913.86,9361.35,1,2,No,Yes,Medium,6-10 years,55+
EMP1962,HR,Bachelor,Technical,Female,35,11,Married,5.0,HR Specialist,56113.83,9173.02,2,1,No,Yes,Medium,10+ years,26-35
EMP1963,R&D,Bachelor,Medical,Female,53,1,Single,39.3,Lab Technician,48347.35,2412.6,1,5,No,No,Low,0-2 years,46-55
EMP1964,Technology,High School,Marketing,Male,59,20,Single,52.6,CTO,183666.82,20284.97,1,2,No,No,Very High,10+ years,55+
EMP1965,Marketing,Master,Other,Male,54,0,Married,12.7,Marketing Specialist,78222.06,3769.1,2,1,Yes,Yes,Medium,,46-55
EMP1966,Sales,Master,Medical,Female,44,1,Married,2.3,Sales Manager,120939.43,8162.96,5,4,Yes,No,High,0-2 years,36-45
EMP1967,Sales,Bachelor,Medical,Male,36,1,Divorced,7.0,Account Executive,67636.5,1461.68,3,3,No,No,Medium,0-2 years,36-45
EMP1968,HR,Master,Medical,Female,54,11,Divorced,24.0,HR Specialist,82485.73,1252.56,5,5,Yes,No,Medium,10+ years,46-55
EMP1969,Customer Service,Master,Medical,Male,46,5,Single,6.9,Customer Support,54742.75,5680.1,1,2,No,Yes,Medium,3-5 years,46-55
EMP1970,Technology,Master,Other,Female,38,0,Divorced,1.4,Software Engineer,106720.02,5759.11,2,4,Yes,No,High,,36-45
EMP1971,Technology,Master,Technical,Female,54,2,Single,12.2,DevOps,113900.65,7890.23,2,3,No,No,High,0-2 years,46-55
EMP1972,Finance,High School,Medical,Female,23,4,Divorced,28.0,Financial Analyst,55958.02,5762.03,2,3,Yes,No,Medium,3-5 years,18-25
EMP1973,Marketing,Bachelor,Life Sciences,Female,35,0,Married,23.8,Content Writer,47319.99,3630.86,2,4,No,Yes,Low,,26-35
EMP1974,R&D,PhD,Medical,Male,61,10,Single,2.9,Lab Technician,82631.55,5505.36,3,2,No,Yes,Medium,6-10 years,55+
EMP1975,Customer Service,High School,Other,Male,61,8,Single,16.8,Customer Support,35769.13,4270.37,4,3,Yes,No,Low,6-10 years,55+
EMP1976,Operations,Master,Life Sciences,Male,60,3,Single,3.7,Supply Chain Analyst,89701.88,1767.01,1,5,No,No,Medium,3-5 years,55+
EMP1977,R&D,Bachelor,Other,Female,27,17,Married,3.7,Lab Technician,54948.06,7556.13,3,1,No,No,Medium,10+ years,26-35
EMP1978,Marketing,Bachelor,Marketing,Female,27,2,Divorced,31.1,SEO Analyst,62220.72,3772.33,5,5,No,No,Medium,0-2 years,26-35
EMP1979,R&D,Bachelor,Other,Male,24,20,Married,4.3,Lab Technician,68201.29,5752.32,4,3,Yes,No,Medium,10+ years,18-25
EMP1980,Technology,Bachelor,Life Sciences,Female,28,5,Single,4.6,DevOps,95563.79,10996.72,4,1,No,Yes,Medium,3-5 years,26-35
EMP1981,Customer Service,Master,Technical,Male,29,5,Married,0.0,Customer Support,57730.9,3203.99,2,4,No,Yes,Medium,3-5 years,26-35
EMP1982,R&D,Bachelor,Life Sciences,Female,63,0,Married,30.7,Research Director,90245.14,10030.91,3,1,No,No,Medium,,55+
EMP1983,HR,PhD,Technical,Female,36,10,Divorced,23.6,Recruiter,83691.8,5927.61,5,1,No,Yes,Medium,6-10 years,36-45
EMP1984,Sales,PhD,Life Sciences,Female,50,2,Divorced,14.8,Sales Manager,151398.75,1332.58,2,1,No,Yes,Very High,0-2 years,46-55
EMP1985,Operations,Bachelor,Medical,Male,54,0,Single,20.8,Operations Manager,70829.05,1150.58,2,3,No,Yes,Medium,,46-55
EMP1986,Finance,Master,Other,Male,51,0,Married,2.5,Controller,110825.8,11085.88,1,2,No,Yes,High,,46-55
EMP1987,Customer Service,PhD,Marketing,Male,60,4,Divorced,9.2,Service Manager,95376.88,3241.29,4,3,Yes,No,Medium,3-5 years,55+
EMP1988,Customer Service,PhD,Technical,Female,48,3,Single,6.5,Service Manager,91910.21,6392.19,5,2,No,Yes,Medium,3-5 years,46-55
EMP1989,Finance,PhD,Technical,Male,57,6,Single,1.5,CFO,244626.82609999998,11242.51,4,4,No,No,Very High,6-10 years,55+
EMP1990,Operations,High School,Medical,Female,50,11,Single,10.0,Logistics Coordinator,42839.45,5148.8,3,4,No,No,Low,10+ years,46-55
EMP1991,Technology,High School,Medical,Female,59,0,Divorced,38.0,CTO,122477.11,15463.27,1,4,No,Yes,High,,55+
EMP1992,Operations,PhD,Life Sciences,Male,54,6,Divorced,0.6,Supply Chain Analyst,98482.19,3252.64,2,4,No,Yes,Medium,6-10 years,46-55
EMP1993,Operations,Master,Technical,Female,58,1,Divorced,5.2,Operations Manager,96219.33,4605.22,1,4,Yes,Yes,Medium,0-2 years,55+
EMP1994,Sales,Master,Other,Male,48,9,Single,3.5,BD Manager,158337.59,9713.96,2,5,No,No,Very High,6-10 years,46-55
EMP1995,R&D,PhD,Life Sciences,Female,54,8,Divorced,4.1,Research Director,178988.26,13303.42,1,3,No,No,Very High,6-10 years,46-55
EMP1996,HR,PhD,Medical,Female,25,3,Divorced,35.9,Recruiter,70613.02,452.91,2,2,Yes,Yes,Medium,3-5 years,18-25
EMP1997,Finance,Master,Technical,Male,43,6,Divorced,9.5,CFO,192373.65,18177.3,4,4,No,No,Very High,6-10 years,36-45
EMP1998,Technology,High School,Marketing,Male,23,1,Divorced,9.4,Data Scientist,81649.45,804.28,4,5,No,No,Medium,0-2 years,18-25
EMP1999,Customer Service,High School,Marketing,Female,31,3,Married,21.4,Customer Support,33285.13,1751.68,4,5,No,Yes,Low,3-5 years,26-35
EMP2000,Technology,PhD,Technical,Female,26,8,Married,2.5,Data Scientist,189714.6,11461.85,4,5,No,No,Very High,6-10 years,26-35
EMP2001,Finance,Master,Other,Female,31,3,Single,10.0,CFO,184467.01,3260.54,1,3,No,No,Very High,3-5 years,26-35
EMP2002,Sales,High School,Technical,Male,54,2,Single,8.4,Account Executive,58398.28,2921.76,2,4,No,Yes,Medium,0-2 years,46-55
EMP2003,Sales,PhD,Other,Male,59,3,Divorced,13.6,BD Manager,165099.84,8915.68,4,5,No,No,Very High,3-5 years,55+
EMP2004,Operations,Bachelor,Medical,Male,34,8,Single,115.9,Supply Chain Analyst,64467.53,8761.92,1,5,No,No,Medium,6-10 years,26-35
EMP2005,Finance,PhD,Other,Male,52,2,Married,22.0,CFO,208086.5,26579.91,2,4,Yes,Yes,Very High,0-2 years,46-55
EMP2006,Marketing,Bachelor,Other,Male,57,0,Married,7.6,SEO Analyst,56421.54,1014.31,1,3,No,No,Medium,,55+
EMP2007,Finance,PhD,Technical,Male,45,6,Divorced,26.4,Financial Analyst,126004.02,16335.28,4,5,Yes,No,High,6-10 years,36-45
EMP2008,Technology,Master,Technical,Male,36,8,Divorced,2.8,DevOps,134855.62,3379.24,3,2,No,Yes,High,6-10 years,36-45
EMP2009,Finance,Master,Marketing,Female,50,0,Married,0.5,Accountant,74022.5,2903.88,1,1,No,Yes,Medium,,46-55
EMP2010,Finance,Master,Medical,Female,29,1,Divorced,3.4,CFO,165518.11,5865.96,4,1,No,No,Very High,0-2 years,26-35
EMP2011,Finance,Master,Life Sciences,Female,26,0,Divorced,6.2,CFO,158320.71,28839.3,5,1,No,Yes,Very High,,26-35
EMP2012,Operations,Bachelor,Technical,Female,50,2,Single,10.7,Operations Manager,76533.93,6003.99,2,3,Yes,No,Medium,0-2 years,46-55
EMP2013,Marketing,PhD,Medical,Male,25,2,Married,14.3,CMO,198647.97,14809.21,4,5,No,No,Very High,0-2 years,18-25
EMP2014,Sales,Master,Medical,Male,33,6,Single,36.2,BD Manager,130734.24,11476.0,5,1,No,No,High,6-10 years,26-35
EMP2015,HR,High School,Marketing,Female,23,5,Single,10.7,HR Specialist,45026.27,2425.04,1,1,No,Yes,Low,3-5 years,18-25
EMP2016,Marketing,High School,Technical,Female,48,4,Single,10.4,SEO Analyst,47074.18,2244.55,1,4,No,No,Low,3-5 years,46-55
EMP2017,Marketing,High School,Technical,Female,52,2,Single,0.8,Content Writer,36138.36,714.63,5,5,No,No,Low,0-2 years,46-55
EMP2018,HR,PhD,Medical,Female,57,9,Single,0.5,Recruiter,84425.72,11999.02,5,5,No,No,Medium,6-10 years,55+
EMP2019,Marketing,High School,Technical,Female,57,3,Married,12.0,SEO Analyst,47297.62,8241.81,2,4,No,Yes,Low,3-5 years,55+
EMP2020,Technology,High School,Marketing,Male,47,19,Married,8.6,Software Engineer,96880.94,5898.88,1,5,No,No,Medium,10+ years,46-55
EMP2021,Sales,Bachelor,Marketing,Male,64,5,Married,27.4,BD Manager,98420.13,10255.78,5,2,No,No,Medium,3-5 years,55+
EMP2022,Marketing,PhD,Marketing,Female,48,0,Married,2.6,SEO Analyst,88902.78,18122.89,3,3,No,No,Medium,,46-55
EMP2023,Sales,PhD,Technical,Male,26,5,Divorced,0.4,Sales Manager,140729.76,6124.48,3,4,No,No,High,3-5 years,26-35
EMP2024,Operations,High School,Technical,Female,41,1,Single,8.9,Operations Manager,60193.75,2997.54,5,1,Yes,Yes,Medium,0-2 years,36-45
EMP2025,Finance,PhD,Marketing,Male,32,5,Married,4.1,CFO,225391.14,33238.77,2,5,No,No,Very High,3-5 years,26-35
EMP2026,Operations,Bachelor,Other,Female,31,0,Divorced,0.8,Logistics Coordinator,45588.74,535.47,1,2,Yes,Yes,Low,,26-35
EMP2027,Sales,Bachelor,Life Sciences,Male,61,0,Married,19.3,BD Manager,85899.17,7185.33,3,2,Yes,Yes,Medium,,55+
EMP2028,Marketing,Master,Medical,Male,59,9,Divorced,1.8,SEO Analyst,83469.81,11571.07,5,3,Yes,No,Medium,6-10 years,55+
EMP2029,HR,Bachelor,Other,Female,27,1,Single,14.1,HR Manager,75671.13,2046.94,5,2,Yes,Yes,Medium,0-2 years,26-35
EMP2030,Sales,Master,Life Sciences,Male,29,9,Married,4.9,Sales Representative,81557.49,5837.88,4,5,No,No,Medium,6-10 years,26-35
EMP2031,Marketing,High School,Technical,Female,44,1,Divorced,2.9,Marketing Specialist,48337.9,7266.63,5,5,Yes,No,Low,0-2 years,36-45
EMP2032,R&D,Master,Medical,Male,47,5,Married,7.2,Research Scientist,98384.86,4577.93,2,2,Yes,No,Medium,3-5 years,46-55
EMP2033,Technology,Master,Other,Male,64,5,Married,24.3,Data Scientist,136892.33,3959.66,3,5,Yes,No,High,3-5 years,55+
EMP2034,Technology,High School,Medical,Female,33,3,Divorced,7.5,DevOps,78037.12,5971.68,4,5,Yes,No,Medium,3-5 years,26-35
EMP2035,Customer Service,Master,Technical,Female,47,1,Single,20.8,Support Specialist,58333.07,6586.92,3,1,Yes,Yes,Medium,0-2 years,46-55
EMP2036,Customer Service,Bachelor,Life Sciences,Female,34,1,Married,2.0,Support Specialist,48925.41,4747.71,3,4,No,Yes,Low,0-2 years,26-35
EMP2037,Operations,High School,Life Sciences,Female,61,0,Single,22.2,Supply Chain Analyst,44483.48,4244.23,2,5,No,No,Low,,55+
EMP2038,Technology,PhD,Life Sciences,Female,39,1,Married,4.1,CTO,244626.82609999998,56223.68,5,5,No,No,Very High,0-2 years,36-45
EMP2039,Customer Service,Master,Other,Female,46,5,Married,17.0,Support Specialist,67585.82,2833.28,2,3,No,No,Medium,3-5 years,46-55
EMP2040,Finance,Bachelor,Life Sciences,Female,54,13,Divorced,12.5,CFO,178258.11,11036.25,5,4,Yes,No,Very High,10+ years,46-55
EMP2041,Sales,PhD,Other,Male,61,10,Married,39.7,BD Manager,188843.0,23046.27,4,4,Yes,No,Very High,6-10 years,55+
EMP2042,HR,High School,Other,Male,64,7,Married,7.3,Recruiter,39918.82,2668.82,2,4,Yes,Yes,Low,6-10 years,55+
EMP2043,Customer Service,High School,Marketing,Female,33,7,Single,1.0,Service Manager,59515.45,7409.3,2,2,No,Yes,Medium,6-10 years,26-35
EMP2044,Sales,High School,Other,Male,57,5,Divorced,0.3,Sales Representative,42024.99,8820.25,1,1,Yes,No,Low,3-5 years,55+
EMP2045,Sales,Bachelor,Medical,Male,25,1,Divorced,26.3,BD Manager,93647.5,4877.64,2,1,No,Yes,Medium,0-2 years,18-25
EMP2046,Customer Service,PhD,Life Sciences,Female,26,11,Single,11.2,Customer Support,81215.82,6584.52,1,3,Yes,No,Medium,10+ years,26-35
EMP2047,R&D,High School,Other,Female,58,5,Divorced,22.4,Lab Technician,41701.31,4420.87,5,4,Yes,No,Low,3-5 years,55+
EMP2048,R&D,Bachelor,Technical,Female,29,4,Divorced,4.0,Research Scientist,87956.34,4380.99,5,4,No,No,Medium,3-5 years,26-35
EMP2049,Technology,Bachelor,Other,Male,63,0,Single,6.3,DevOps,79981.64,2801.47,5,5,No,No,Medium,,55+
EMP2050,Customer Service,PhD,Other,Female,49,2,Divorced,0.5,Support Specialist,79342.82,8554.24,1,2,No,Yes,Medium,0-2 years,46-55
EMP2051,Customer Service,High School,Marketing,Male,52,3,Divorced,48.9,Service Manager,53307.44,5141.74,5,2,No,Yes,Medium,3-5 years,46-55
EMP2052,Technology,High School,Medical,Male,30,9,Single,16.5,DevOps,73239.78,5699.52,3,3,No,No,Medium,6-10 years,26-35
EMP2053,Technology,Master,Technical,Male,50,3,Married,40.6,Software Engineer,107753.5,9022.14,2,1,No,Yes,High,3-5 years,46-55
EMP2054,Operations,High School,Marketing,Male,35,2,Divorced,4.6,Operations Manager,55709.65,1504.42,1,4,No,Yes,Medium,0-2 years,26-35
EMP2055,Marketing,PhD,Medical,Male,61,18,Married,14.2,Marketing Specialist,115000.28,18155.81,5,3,Yes,No,High,10+ years,55+
EMP2056,Technology,Bachelor,Other,Male,62,0,Married,17.0,CTO,164488.41,8828.45,3,2,No,Yes,Very High,,55+
EMP2057,Marketing,PhD,Technical,Female,43,2,Divorced,5.7,Content Writer,77018.23,5107.16,2,2,No,Yes,Medium,0-2 years,36-45
EMP2058,HR,High School,Medical,Female,32,0,Divorced,28.3,HR Specialist,41741.41,9638.71,2,2,No,Yes,Low,,26-35
EMP2059,Operations,Bachelor,Marketing,Male,44,6,Married,44.1,Supply Chain Analyst,73605.74,1573.89,5,4,No,No,Medium,6-10 years,36-45
EMP2060,R&D,PhD,Other,Male,22,12,Divorced,32.4,Research Director,183851.0,9368.39,3,4,No,No,Very High,10+ years,18-25
EMP2061,HR,High School,Other,Male,58,1,Single,20.2,CHRO,95178.63,2408.82,1,4,No,No,Medium,0-2 years,55+
EMP2062,Customer Service,High School,Life Sciences,Female,42,9,Divorced,4.9,Customer Support,37265.58,3499.28,5,5,No,No,Low,6-10 years,36-45
EMP2063,R&D,High School,Marketing,Female,47,1,Single,5.0,Research Scientist,65723.09,5264.15,2,1,No,No,Medium,0-2 years,46-55
EMP2064,Technology,Master,Technical,Female,57,12,Married,49.6,Data Scientist,143359.18,2558.07,2,2,No,No,High,10+ years,55+
EMP2065,Technology,Master,Other,Male,44,7,Married,0.2,Software Engineer,129175.53,15037.81,2,2,No,Yes,High,6-10 years,36-45
EMP2066,Finance,Master,Life Sciences,Female,22,8,Single,18.9,CFO,185013.6,17141.71,5,5,Yes,No,Very High,6-10 years,18-25
EMP2067,R&D,Bachelor,Medical,Female,61,0,Married,18.4,Lab Technician,43435.98,2550.19,4,2,No,No,Low,,55+
EMP2068,Customer Service,PhD,Other,Female,36,16,Married,14.6,Customer Support,88808.62,9911.84,4,2,Yes,No,Medium,10+ years,36-45
EMP2069,Finance,Bachelor,Medical,Female,42,6,Married,69.2,Accountant,60291.06,4595.25,4,4,No,No,Medium,6-10 years,36-45
EMP2070,R&D,Bachelor,Other,Female,30,1,Single,5.6,Lab Technician,46893.38,4365.89,3,4,No,No,Low,0-2 years,26-35
EMP2071,Operations,High School,Medical,Male,30,8,Single,6.2,Supply Chain Analyst,55062.77,10071.72,5,1,No,No,Medium,6-10 years,26-35
EMP2072,Customer Service,High School,Marketing,Male,31,1,Married,1.2,Support Specialist,38499.96,4905.41,2,2,No,Yes,Low,0-2 years,26-35
EMP2073,R&D,Bachelor,Medical,Female,47,10,Single,8.8,Research Scientist,85109.96,12097.63,3,3,Yes,No,Medium,6-10 years,46-55
EMP2074,R&D,PhD,Medical,Male,62,0,Single,4.5,Lab Technician,65641.8,13824.74,4,2,Yes,No,Medium,,55+
EMP2075,Technology,Master,Other,Female,56,6,Married,6.3,Software Engineer,111819.16,8794.29,1,2,No,Yes,High,6-10 years,55+
EMP2076,Operations,Bachelor,Other,Male,46,3,Divorced,27.0,Logistics Coordinator,47454.9,4932.59,3,1,Yes,No,Low,3-5 years,46-55
EMP2077,R&D,Bachelor,Medical,Female,47,0,Married,41.1,Research Director,88692.38,11068.49,3,3,No,No,Medium,,46-55
EMP2078,Operations,PhD,Marketing,Female,32,1,Divorced,3.1,Operations Manager,110922.41,8515.49,5,2,No,No,High,0-2 years,26-35
EMP2079,HR,PhD,Technical,Female,59,0,Married,7.0,Recruiter,70559.76,6602.71,3,3,No,No,Medium,,55+
EMP2080,Operations,Bachelor,Life Sciences,Male,23,3,Single,39.6,Logistics Coordinator,43477.52,1063.07,5,4,No,No,Low,3-5 years,18-25
EMP2081,Marketing,High School,Medical,Male,28,1,Married,1.0,CMO,99551.49,4501.86,1,4,No,No,Medium,0-2 years,26-35
EMP2082,Customer Service,High School,Marketing,Female,39,4,Single,1.5,Service Manager,55824.87,10477.16,2,3,No,Yes,Medium,3-5 years,36-45
EMP2083,Technology,Bachelor,Medical,Female,48,1,Married,2.7,Data Scientist,90150.78,1711.64,2,2,Yes,No,Medium,0-2 years,46-55
EMP2084,Technology,High School,Life Sciences,Male,55,1,Married,13.6,Software Engineer,66556.98,7908.51,4,3,Yes,No,Medium,0-2 years,46-55
EMP2085,Technology,PhD,Technical,Female,48,6,Divorced,2.4,Data Scientist,175849.04,19198.27,4,3,No,No,Very High,6-10 years,46-55
EMP2086,Technology,Master,Technical,Male,38,0,Married,51.7,CTO,191854.05,31531.67,1,4,No,Yes,Very High,,36-45
EMP2087,R&D,PhD,Medical,Male,64,11,Married,8.9,Lab Technician,91372.88,20423.24,2,3,Yes,Yes,Medium,10+ years,55+
EMP2088,Technology,Master,Life Sciences,Female,45,9,Divorced,10.4,IT Support,82863.68,7665.8,4,5,No,Yes,Medium,6-10 years,36-45
EMP2089,Operations,Bachelor,Medical,Female,46,5,Married,4.2,Supply Chain Analyst,66061.21,1317.73,3,5,No,No,Medium,3-5 years,46-55
EMP2090,Marketing,Bachelor,Other,Male,28,4,Single,9.6,Marketing Specialist,53547.35,2627.31,5,4,No,No,Medium,3-5 years,26-35
EMP2091,Sales,Master,Technical,Male,27,11,Single,16.3,BD Manager,156447.29,6945.18,4,2,No,No,Very High,10+ years,26-35
EMP2092,Operations,High School,Marketing,Male,45,1,Divorced,20.9,Operations Manager,58963.18,5900.29,1,2,No,Yes,Medium,0-2 years,36-45
EMP2093,Technology,Bachelor,Marketing,Female,54,0,Married,21.0,Data Scientist,86229.62,1588.83,2,4,No,Yes,Medium,,46-55
EMP2094,R&D,Master,Marketing,Male,50,1,Divorced,12.9,Research Scientist,96829.49,12259.59,1,2,No,No,Medium,0-2 years,46-55
EMP2095,Operations,High School,Life Sciences,Female,64,7,Single,35.2,Logistics Coordinator,44971.89,1682.57,5,1,No,Yes,Low,6-10 years,55+
EMP2096,R&D,Master,Life Sciences,Male,43,0,Married,25.5,Lab Technician,57572.62,2272.22,5,5,No,No,Medium,,36-45
EMP2097,Sales,Bachelor,Technical,Female,47,4,Married,21.2,BD Manager,102639.92,11375.78,1,1,No,Yes,High,3-5 years,46-55
EMP2098,HR,Bachelor,Life Sciences,Male,49,26,Divorced,0.9,Recruiter,74007.84,2837.37,4,1,Yes,Yes,Medium,10+ years,46-55
EMP2099,HR,PhD,Other,Female,42,9,Divorced,0.1,HR Manager,147752.86,19331.62,4,1,Yes,No,High,6-10 years,36-45
EMP2100,Operations,Master,Technical,Female,28,3,Divorced,3.6,Supply Chain Analyst,84037.11,2373.09,2,4,No,No,Medium,3-5 years,26-35
EMP2101,Technology,High School,Technical,Female,38,0,Divorced,16.3,Data Scientist,80526.63,2391.51,2,1,No,Yes,Medium,,36-45
EMP2102,Finance,Bachelor,Other,Female,41,8,Married,7.9,CFO,161789.29,25749.18,3,3,No,No,Very High,6-10 years,36-45
EMP2103,Marketing,PhD,Other,Female,62,4,Married,7.7,SEO Analyst,102786.03,6268.61,3,2,No,No,High,3-5 years,55+
EMP2104,Customer Service,PhD,Other,Female,41,0,Divorced,32.4,Customer Support,63681.39,5582.21,2,4,Yes,No,Medium,,36-45
EMP2105,Finance,High School,Medical,Female,43,0,Single,33.9,Financial Analyst,50814.93,3047.29,3,3,No,No,Medium,,36-45
EMP2106,Technology,Bachelor,Marketing,Female,49,12,Single,36.0,Data Scientist,128795.6,20867.44,1,3,Yes,Yes,High,10+ years,46-55
EMP2107,Operations,PhD,Marketing,Male,61,5,Divorced,5.7,Logistics Coordinator,82323.11,12228.22,4,5,No,No,Medium,3-5 years,55+
EMP2108,Operations,High School,Technical,Male,28,8,Divorced,17.6,Operations Manager,59545.23,5632.26,3,5,No,No,Medium,6-10 years,26-35
EMP2109,Technology,High School,Other,Female,22,10,Single,4.8,IT Support,56632.85,11784.78,3,3,No,Yes,Medium,6-10 years,18-25
EMP2110,HR,Master,Life Sciences,Female,53,4,Divorced,3.2,Recruiter,62934.36,6614.61,1,5,Yes,Yes,Medium,3-5 years,46-55
EMP2111,Finance,Master,Other,Male,34,3,Married,3.1,Controller,107027.63,6902.47,5,2,No,No,High,3-5 years,26-35
EMP2112,R&D,Bachelor,Technical,Female,51,2,Divorced,6.3,Research Director,99782.41,5728.43,2,2,No,No,Medium,0-2 years,46-55
EMP2113,Sales,PhD,Marketing,Male,44,1,Single,8.4,BD Manager,152471.43,1707.62,1,5,No,No,Very High,0-2 years,36-45
EMP2114,HR,PhD,Medical,Male,40,2,Single,26.7,CHRO,196868.65,25996.03,5,1,No,Yes,Very High,0-2 years,36-45
EMP2115,Sales,Master,Other,Female,53,7,Married,1.9,BD Manager,132455.08,11253.7,1,3,No,No,High,6-10 years,46-55
EMP2116,Marketing,Bachelor,Marketing,Male,51,4,Single,19.9,Marketing Specialist,63278.4,3419.45,4,2,No,No,Medium,3-5 years,46-55
EMP2117,HR,PhD,Technical,Female,50,11,Divorced,11.4,HR Specialist,98726.08,5480.15,1,5,No,No,Medium,10+ years,46-55
EMP2118,HR,High School,Technical,Female,50,2,Married,5.1,HR Manager,56841.54,2657.8,1,5,Yes,No,Medium,0-2 years,46-55
EMP2119,Operations,High School,Marketing,Male,51,4,Married,10.2,Supply Chain Analyst,56732.09,3083.09,4,2,No,No,Medium,3-5 years,46-55
EMP2120,Operations,High School,Marketing,Male,37,4,Divorced,5.3,Logistics Coordinator,38978.1,1215.92,2,2,No,No,Low,3-5 years,36-45
EMP2121,Sales,High School,Other,Male,61,4,Single,13.6,Sales Manager,70368.4,8033.18,5,1,No,No,Medium,3-5 years,55+
EMP2122,Marketing,Master,Life Sciences,Female,40,6,Single,8.5,SEO Analyst,86825.48,13272.75,3,5,Yes,Yes,Medium,6-10 years,36-45
EMP2123,Marketing,Bachelor,Other,Female,39,1,Single,2.7,CMO,131160.36,12660.93,2,5,Yes,No,High,0-2 years,36-45
