transaction_id,customer_id,transaction_type,amount,date,merchant,location,is_fraudulent
TXN125719,BANK16649,Transfer,39.94,2023-03-27,Google,In-Store,0
TXN125720,BANK15688,Purchase,6.88,2023-11-15,Walmart,ATM,0
TXN125721,BANK18875,Payment,-5.1,2023-07-27,Water Co,In-Store,0
TXN125722,BANK16497,Withdrawal,-5.85,2023-06-11,Mortgage Co,In-Store,0
TXN125723,BANK13159,Deposit,8.05,2023-01-11,Amazon,Online,0
TXN125724,BANK16320,Payment,-47.1,2023-12-14,Netflix,ATM,0
TXN125725,BANK10890,Payment,-19.57,2023-05-21,Spotify,Online,0
TXN125726,BANK12175,Payment,-139.58,2023-09-24,Google,In-Store,0
TXN125727,BANK15894,Purchase,1.83,2023-10-01,Water Co,Online,0
TXN125728,BANK13989,Deposit,26.19,2023-06-12,Google,In-Store,0
TXN125729,BANK16155,Withdrawal,-3.97,2023-10-13,Google,In-Store,0
TXN125730,BANK18412,Payment,-12.7,2023-07-30,Starbucks,In-Store,0
TXN125731,BANK17998,Deposit,11.38,2023-10-10,Starbucks,Online,0
TXN125732,BANK13080,Purchase,55.46,2023-07-15,Google,Online,0
TXN125733,BANK12364,Payment,-2.28,2023-07-16,Amazon,ATM,0
TXN125734,BANK10993,Purchase,25.6,2023-03-16,Google,In-Store,0
TXN125735,BANK12427,Purchase,17.4,2023-06-02,Water Co,Online,0
TXN125736,BANK12912,Deposit,19.85,2023-02-15,Walmart,Online,0
TXN125737,BANK15344,Withdrawal,-7.98,2023-04-02,Mortgage Co,ATM,0
TXN125738,BANK14520,Payment,-3.78,2023-02-02,Water Co,In-Store,0
TXN125739,BANK15891,Withdrawal,-2.33,2023-04-10,Mortgage Co,ATM,0
TXN125740,BANK10753,Transfer,14.27,2023-06-06,Spotify,Online,0
TXN125741,BANK19004,Transfer,5.68,2023-01-26,Google,ATM,0
TXN125742,BANK10321,Payment,-76.61,2023-05-13,Apple,In-Store,0
TXN125743,BANK16344,Transfer,109.92,2023-07-02,Walmart,In-Store,0
TXN125744,BANK14394,Transfer,17.05,2023-05-16,Netflix,Online,0
TXN125745,BANK10300,Transfer,78.13,2023-06-02,Mortgage Co,Online,0
TXN125746,BANK17195,Deposit,1.71,2023-06-28,Google,Online,0
TXN125747,BANK19161,Withdrawal,-1.2,2023-05-14,Water Co,ATM,0
TXN125748,BANK17587,Withdrawal,-9.6,2023-06-30,Google,ATM,0
TXN125749,BANK13347,Transfer,317.95,2023-09-10,Amazon,In-Store,0
TXN125750,BANK19156,Purchase,3.84,2023-02-13,Electric Co,ATM,0
TXN125751,BANK18159,Transfer,33.48,2023-06-09,Spotify,In-Store,0
TXN125752,BANK11587,Purchase,63.03,2023-12-31,Electric Co,Online,0
TXN125753,BANK18778,Withdrawal,-3.82,2023-01-16,Spotify,ATM,0
TXN125754,BANK13278,Payment,-147.54,2023-09-26,Electric Co,Online,0
TXN125755,BANK14710,Withdrawal,-8.09,2023-12-05,Apple,ATM,0
TXN125756,BANK11921,Payment,-94.98,2023-05-03,Amazon,In-Store,0
TXN125757,BANK10916,Transfer,14.91,2023-08-12,Mortgage Co,Online,0
TXN125758,BANK10833,Withdrawal,-107.09,2023-10-03,Amazon,Online,0
TXN125759,BANK10073,Deposit,32.05,2023-05-25,Amazon,ATM,0
TXN125760,BANK17160,Payment,-11.93,2023-11-30,Netflix,Online,0
TXN125761,BANK16381,Withdrawal,-64.23,2023-04-09,Apple,ATM,0
TXN125762,BANK15285,Transfer,193.54,2023-08-19,Spotify,ATM,0
TXN125763,BANK18845,Payment,-6.81,2023-03-06,Amazon,ATM,0
TXN125764,BANK14798,Purchase,22.72,2023-03-24,Spotify,ATM,0
TXN125765,BANK18442,Purchase,9.45,2023-10-12,Starbucks,ATM,0
TXN125766,BANK14705,Transfer,159.19,2023-10-13,Water Co,ATM,0
TXN125767,BANK13946,Withdrawal,-13.35,2023-03-05,Netflix,Online,0
TXN125768,BANK19233,Withdrawal,-84.21,2023-02-09,Water Co,Online,0
TXN125769,BANK13791,Payment,-50.79,2023-07-26,Spotify,Online,1
TXN125770,BANK10447,Payment,-6.31,2023-05-10,Walmart,In-Store,0
TXN125771,BANK10095,Withdrawal,-3.6,2023-10-26,Amazon,Online,0
TXN125772,BANK14532,Purchase,6.69,2023-05-08,Electric Co,Online,0
TXN125773,BANK17054,Payment,-76.94,2023-06-15,Google,ATM,0
TXN125774,BANK11015,Withdrawal,-66.55,2023-01-15,Walmart,Online,0
TXN125775,BANK13688,Payment,-68.2,2023-03-30,Starbucks,In-Store,0
TXN125776,BANK15131,Purchase,11.63,2023-05-13,Apple,In-Store,0
TXN125777,BANK16784,Purchase,195.59,2023-02-15,Electric Co,ATM,1
TXN125778,BANK10021,Payment,-18.85,2023-05-13,Google,In-Store,0
TXN125779,BANK18743,Purchase,2.46,2023-08-26,Spotify,ATM,0
TXN125780,BANK19981,Transfer,52.56,2023-08-08,Netflix,In-Store,0
TXN125781,BANK18134,Payment,-10.58,2023-04-22,Amazon,In-Store,0
TXN125782,BANK10625,Purchase,78.43,2023-06-03,Starbucks,Online,0
TXN125783,BANK16288,Payment,-75.24,2023-02-11,Amazon,In-Store,0
TXN125784,BANK14520,Transfer,13.33,2023-10-24,Electric Co,In-Store,0
TXN125785,BANK19260,Transfer,1.23,2023-01-21,Starbucks,ATM,0
TXN125786,BANK14013,Transfer,5.6,2023-12-03,Mortgage Co,In-Store,0
TXN125787,BANK17705,Payment,-437.62,2023-10-04,Amazon,Online,0
TXN125788,BANK16110,Deposit,37.16,2023-03-15,Spotify,ATM,0
TXN125789,BANK10087,Deposit,147.48,2023-08-03,Mortgage Co,Online,0
TXN125790,BANK14663,Withdrawal,-8.01,2023-12-09,Starbucks,Online,0
TXN125791,BANK14630,Purchase,24.6,2023-09-28,Netflix,In-Store,0
TXN125792,BANK17659,Purchase,12.14,2023-03-22,Netflix,ATM,0
TXN125793,BANK10834,Withdrawal,-29.77,2023-10-02,Mortgage Co,ATM,0
TXN125794,BANK15159,Withdrawal,-13.36,2023-01-19,Electric Co,ATM,0
TXN125795,BANK19084,Withdrawal,-14.59,2023-06-29,Water Co,ATM,0
TXN125796,BANK13974,Transfer,29.72,2023-05-15,Apple,Online,0
TXN125797,BANK10945,Purchase,107.51,2023-11-06,Apple,Online,0
TXN125798,BANK14305,Payment,-13.02,2023-03-06,Starbucks,Online,1
TXN125799,BANK17698,Deposit,46.53,2023-01-04,Spotify,ATM,0
TXN125800,BANK10241,Transfer,72.37,2023-12-17,Water Co,ATM,0
TXN125801,BANK12072,Withdrawal,-7.89,2023-08-09,Google,Online,0
TXN125802,BANK18004,Purchase,16.16,2023-03-19,Starbucks,In-Store,0
TXN125803,BANK18679,Withdrawal,-17.67,2023-06-15,Electric Co,Online,0
TXN125804,BANK19452,Withdrawal,-451.74,2023-12-15,Mortgage Co,Online,1
TXN125805,BANK10386,Transfer,3.44,2023-11-08,Apple,Online,0
TXN125806,BANK12618,Payment,-6.49,2023-03-06,Starbucks,In-Store,0
TXN125807,BANK17462,Deposit,38.51,2023-02-27,Google,ATM,0
TXN125808,BANK16970,Withdrawal,-0.88,2023-05-18,Netflix,Online,0
TXN125809,BANK14307,Transfer,26.38,2023-10-02,Netflix,Online,0
TXN125810,BANK16034,Withdrawal,-5.21,2023-12-07,Apple,ATM,0
TXN125811,BANK11860,Deposit,16.93,2023-12-04,Electric Co,Online,0
TXN125812,BANK13081,Purchase,64.2,2023-12-25,Spotify,Online,0
TXN125813,BANK10071,Transfer,145.18,2023-03-01,Mortgage Co,ATM,0
TXN125814,BANK10782,Transfer,2.75,2023-01-25,Google,ATM,0
TXN125815,BANK15253,Purchase,24.32,2023-01-27,Netflix,Online,0
TXN125816,BANK10818,Transfer,9.94,2023-11-18,Google,ATM,0
TXN125817,BANK11937,Purchase,9.29,2023-05-13,Spotify,ATM,0
TXN125818,BANK18936,Transfer,8.37,2023-05-02,Google,In-Store,0
TXN125819,BANK15370,Transfer,122.01,2023-12-07,Electric Co,ATM,0
TXN125820,BANK18043,Withdrawal,-2.17,2023-04-20,Apple,In-Store,0
TXN125821,BANK15380,Transfer,2.94,2023-03-24,Google,ATM,0
TXN125822,BANK14895,Transfer,21.77,2023-10-08,Apple,In-Store,0
TXN125823,BANK17900,Deposit,20.31,2023-12-18,Apple,ATM,0
TXN125824,BANK13436,Transfer,379.39,2023-09-10,Mortgage Co,ATM,0
TXN125825,BANK18882,Withdrawal,-26.29,2023-06-25,Amazon,ATM,0
TXN125826,BANK18322,Deposit,42.32,2023-04-20,Electric Co,In-Store,0
TXN125827,BANK10003,Withdrawal,-41.64,2023-02-23,Amazon,ATM,0
TXN125828,BANK18879,Purchase,0.95,2023-09-15,Google,ATM,0
TXN125829,BANK14632,Transfer,4.16,2023-11-16,Google,In-Store,0
TXN125830,BANK12948,Withdrawal,-37.77,2023-07-12,Electric Co,Online,0
TXN125831,BANK17941,Transfer,8.8,2023-09-26,Starbucks,In-Store,0
TXN125832,BANK15037,Deposit,3.84,2023-10-26,Water Co,Online,0
TXN125833,BANK10399,Deposit,37.81,2023-06-20,Electric Co,Online,0
TXN125834,BANK16271,Payment,-1344.32,2023-08-25,Walmart,ATM,0
TXN125835,BANK12620,Purchase,16.44,2023-02-09,Spotify,Online,0
TXN125836,BANK18364,Payment,-24.18,2023-11-24,Spotify,ATM,0
TXN125837,BANK12696,Purchase,3.14,2023-12-20,Electric Co,Online,0
TXN125838,BANK18214,Deposit,16.63,2023-07-01,Apple,ATM,0
TXN125839,BANK15333,Deposit,9.62,2023-06-02,Apple,Online,0
TXN125840,BANK10043,Purchase,9.44,2023-10-12,Apple,In-Store,0
TXN125841,BANK17281,Withdrawal,-6.09,2023-02-08,Water Co,Online,0
TXN125842,BANK12683,Payment,-7.12,2023-10-17,Starbucks,In-Store,0
TXN125843,BANK15643,Payment,-123.31,2023-04-20,Mortgage Co,In-Store,0
TXN125844,BANK15156,Deposit,12.52,2023-06-11,Water Co,ATM,0
TXN125845,BANK13665,Deposit,46.15,2023-07-31,Starbucks,In-Store,0
TXN125846,BANK13011,Deposit,90.33,2023-03-23,Apple,In-Store,0
TXN125847,BANK10215,Deposit,11.02,2023-10-10,Starbucks,Online,0
TXN125848,BANK16069,Withdrawal,-9.19,2023-01-01,Mortgage Co,ATM,0
TXN125849,BANK12294,Transfer,21.54,2023-12-22,Water Co,In-Store,0
TXN125850,BANK18785,Purchase,58.19,2023-12-14,Electric Co,ATM,0
TXN125851,BANK15910,Transfer,206.1,2023-09-20,Walmart,In-Store,0
TXN125852,BANK11195,Purchase,18.6,2023-02-09,Walmart,In-Store,0
TXN125853,BANK15236,Deposit,1.89,2023-12-07,Spotify,Online,0
TXN125854,BANK16058,Purchase,20.6,2023-02-04,Google,ATM,0
TXN125855,BANK10918,Deposit,14.94,2023-05-14,Electric Co,ATM,0
TXN125856,BANK11918,Deposit,48.31,2023-03-19,Apple,In-Store,0
TXN125857,BANK13088,Deposit,2.86,2023-06-20,Netflix,Online,1
TXN125858,BANK15398,Purchase,4.04,2023-03-01,Apple,In-Store,0
TXN125859,BANK12572,Payment,-7.58,2023-07-07,Apple,Online,0
TXN125860,BANK14143,Withdrawal,-37.29,2023-04-16,Walmart,ATM,0
TXN125861,BANK17669,Deposit,82.31,2023-03-21,Water Co,In-Store,0
TXN125862,BANK11320,Purchase,14.22,2023-05-18,Walmart,Online,0
TXN125863,BANK11505,Payment,-70.86,2023-05-23,Water Co,Online,0
TXN125864,BANK17171,Transfer,237.45,2023-03-26,Walmart,ATM,0
TXN125865,BANK19058,Purchase,42.92,2023-11-19,Apple,Online,0
TXN125866,BANK18358,Withdrawal,-8.74,2023-05-29,Starbucks,In-Store,0
TXN125867,BANK17765,Withdrawal,-15.79,2023-08-13,Netflix,Online,0
TXN125868,BANK15661,Purchase,3.4,2023-12-06,Electric Co,ATM,0
TXN125869,BANK10220,Deposit,5.79,2023-12-15,Mortgage Co,Online,0
TXN125870,BANK15921,Transfer,18.78,2023-03-09,Starbucks,Online,0
TXN125871,BANK12000,Payment,-3.76,2023-07-07,Google,In-Store,0
TXN125872,BANK13412,Transfer,6.35,2023-07-25,Spotify,In-Store,0
TXN125873,BANK11972,Purchase,3.55,2023-11-03,Amazon,ATM,0
TXN125874,BANK18693,Transfer,9.53,2023-03-10,Water Co,Online,0
TXN125875,BANK14378,Transfer,11.31,2023-08-05,Starbucks,In-Store,0
TXN125876,BANK11438,Purchase,207.73,2023-11-16,Google,ATM,0
TXN125877,BANK18403,Purchase,1.6,2023-12-06,Netflix,Online,0
TXN125878,BANK10401,Purchase,34.57,2023-10-08,Electric Co,ATM,0
TXN125879,BANK15879,Deposit,28.82,2023-09-09,Netflix,Online,0
TXN125880,BANK11516,Deposit,178.57,2023-01-02,Electric Co,ATM,0
TXN125881,BANK14743,Withdrawal,-2.52,2023-02-15,Mortgage Co,In-Store,0
TXN125882,BANK11668,Payment,-350.74,2023-01-03,Mortgage Co,ATM,0
TXN125883,BANK12083,Payment,-14.15,2023-09-23,Apple,ATM,0
TXN125884,BANK10361,Transfer,13.6,2023-06-07,Amazon,Online,0
TXN125885,BANK10053,Purchase,23.75,2023-01-12,Spotify,ATM,0
TXN125886,BANK18070,Purchase,6.59,2023-05-28,Electric Co,Online,0
TXN125887,BANK14231,Purchase,4.69,2023-09-18,Electric Co,In-Store,0
TXN125888,BANK10683,Transfer,2.12,2023-03-25,Walmart,Online,0
TXN125889,BANK14503,Withdrawal,-53.94,2023-01-22,Netflix,In-Store,0
TXN125890,BANK16122,Deposit,814.54,2023-10-31,Amazon,ATM,0
TXN125891,BANK11109,Withdrawal,-8.74,2023-11-23,Netflix,ATM,0
TXN125892,BANK15426,Payment,-23.27,2023-12-06,Netflix,ATM,0
TXN125893,BANK17009,Deposit,32.04,2023-05-07,Water Co,Online,0
TXN125894,BANK19510,Withdrawal,-4.97,2023-11-21,Spotify,Online,0
TXN125895,BANK19891,Deposit,140.38,2023-12-23,Mortgage Co,In-Store,0
TXN125896,BANK13487,Transfer,4.0,2023-01-05,Walmart,Online,0
TXN125897,BANK13543,Purchase,14.92,2023-05-26,Google,In-Store,0
TXN125898,BANK12523,Deposit,8.25,2023-04-22,Apple,Online,0
TXN125899,BANK17746,Withdrawal,-14.39,2023-06-25,Walmart,In-Store,0
TXN125900,BANK16671,Deposit,160.63,2023-12-06,Amazon,Online,0
TXN125901,BANK12382,Withdrawal,-6.46,2023-03-17,Spotify,In-Store,0
TXN125902,BANK16269,Deposit,50.2,2023-12-25,Spotify,Online,0
TXN125903,BANK19203,Transfer,280.79,2023-02-12,Walmart,Online,0
TXN125904,BANK19367,Deposit,143.24,2023-04-11,Starbucks,ATM,0
TXN125905,BANK19566,Purchase,17.72,2023-07-04,Amazon,Online,0
TXN125906,BANK14345,Transfer,151.86,2023-07-21,Apple,ATM,0
TXN125907,BANK17341,Deposit,2.44,2023-07-04,Mortgage Co,In-Store,0
TXN125908,BANK13704,Purchase,83.45,2023-04-09,Apple,In-Store,1
TXN125909,BANK18371,Deposit,33.2,2023-07-23,Spotify,ATM,0
TXN125910,BANK17626,Withdrawal,-1.77,2023-08-27,Walmart,ATM,0
TXN125911,BANK13327,Purchase,28.35,2023-06-23,Apple,Online,0
TXN125912,BANK10688,Payment,-19.6,2023-10-01,Electric Co,In-Store,0
TXN125913,BANK19295,Purchase,3.4,2023-03-09,Walmart,In-Store,0
TXN125914,BANK12471,Withdrawal,-21.96,2023-12-14,Starbucks,Online,0
TXN125915,BANK16056,Transfer,31.23,2023-04-20,Apple,ATM,0
TXN125916,BANK12919,Purchase,101.05,2023-11-12,Mortgage Co,Online,0
TXN125917,BANK13336,Deposit,97.42,2023-08-28,Walmart,Online,0
TXN125918,BANK19875,Purchase,219.15,2023-09-21,Apple,ATM,0
TXN125919,BANK10793,Withdrawal,-62.6,2023-09-23,Walmart,ATM,0
TXN125920,BANK16151,Deposit,13.59,2023-05-08,Walmart,In-Store,0
TXN125921,BANK10839,Purchase,1.6,2023-06-23,Apple,In-Store,1
TXN125922,BANK16012,Withdrawal,-5.31,2023-07-26,Amazon,Online,1
TXN125923,BANK16762,Deposit,23.69,2023-07-13,Walmart,In-Store,0
TXN125924,BANK13255,Payment,-27.08,2023-03-01,Mortgage Co,Online,0
TXN125925,BANK16741,Withdrawal,-39.44,2023-05-25,Water Co,ATM,0
TXN125926,BANK10743,Payment,-131.33,2023-01-26,Amazon,Online,0
TXN125927,BANK17191,Withdrawal,-16.18,2023-02-10,Mortgage Co,In-Store,0
TXN125928,BANK11326,Deposit,49.59,2023-08-24,Electric Co,In-Store,0
TXN125929,BANK12436,Payment,-243.19,2023-10-01,Mortgage Co,ATM,0
TXN125930,BANK14942,Payment,-20.93,2023-03-29,Electric Co,ATM,0
TXN125931,BANK12016,Withdrawal,-13.04,2023-06-24,Google,Online,0
TXN125932,BANK13335,Transfer,12.87,2023-02-15,Apple,ATM,0
TXN125933,BANK17818,Payment,-17.12,2023-04-01,Mortgage Co,In-Store,0
TXN125934,BANK13361,Withdrawal,-78.27,2023-08-05,Apple,In-Store,0
TXN125935,BANK19990,Purchase,6.87,2023-11-01,Apple,Online,0
TXN125936,BANK14867,Deposit,18.55,2023-12-15,Water Co,In-Store,0
TXN125937,BANK11418,Deposit,30.92,2023-06-16,Water Co,In-Store,0
TXN125938,BANK12243,Payment,-14.92,2023-12-17,Google,ATM,0
TXN125939,BANK15127,Transfer,9.83,2023-02-17,Mortgage Co,In-Store,0
TXN125940,BANK18768,Purchase,9.44,2023-04-30,Walmart,Online,0
TXN125941,BANK11138,Transfer,7.21,2023-07-01,Netflix,ATM,1
TXN125942,BANK19297,Purchase,11.55,2023-12-26,Spotify,Online,0
TXN125943,BANK13634,Transfer,24.19,2023-11-19,Electric Co,ATM,0
TXN125944,BANK17049,Payment,-4.3,2023-01-26,Amazon,In-Store,0
TXN125945,BANK16379,Withdrawal,-0.56,2023-05-24,Mortgage Co,ATM,0
TXN125946,BANK19479,Deposit,20.88,2023-12-13,Netflix,Online,0
TXN125947,BANK14704,Withdrawal,-136.62,2023-12-31,Walmart,ATM,0
TXN125948,BANK13107,Deposit,32.99,2023-09-04,Water Co,ATM,0
TXN125949,BANK17056,Purchase,3.78,2023-05-28,Mortgage Co,ATM,0
TXN125950,BANK14873,Payment,-22.35,2023-01-19,Netflix,Online,0
TXN125951,BANK13400,Purchase,1.65,2023-09-24,Electric Co,In-Store,0
TXN125952,BANK17004,Payment,-5.15,2023-04-20,Walmart,ATM,0
TXN125953,BANK15733,Payment,-5.79,2023-01-23,Walmart,In-Store,0
TXN125954,BANK13194,Withdrawal,-21.26,2023-09-15,Starbucks,ATM,0
TXN125955,BANK11376,Payment,-182.06,2023-12-08,Walmart,Online,0
TXN125956,BANK15017,Withdrawal,-11.8,2023-02-15,Water Co,Online,0
TXN125957,BANK15162,Deposit,178.5,2023-02-13,Mortgage Co,Online,0
TXN125958,BANK19767,Payment,-31.99,2023-12-15,Walmart,Online,0
TXN125959,BANK14586,Payment,-1.19,2023-02-10,Water Co,Online,0
TXN125960,BANK16108,Withdrawal,-20.5,2023-04-13,Mortgage Co,In-Store,0
TXN125961,BANK16892,Withdrawal,-41.44,2023-03-23,Apple,ATM,0
TXN125962,BANK19042,Purchase,41.66,2023-05-28,Apple,Online,0
TXN125963,BANK11922,Payment,-18.99,2023-03-05,Netflix,ATM,0
TXN125964,BANK16031,Purchase,3.92,2023-11-25,Google,ATM,0
TXN125965,BANK10519,Withdrawal,-1.46,2023-02-23,Netflix,Online,0
TXN125966,BANK18897,Deposit,67.73,2023-11-09,Water Co,In-Store,0
TXN125967,BANK19562,Purchase,139.3,2023-05-29,Spotify,ATM,0
TXN125968,BANK15236,Purchase,183.63,2023-10-19,Spotify,In-Store,0
TXN125969,BANK11783,Transfer,27.26,2023-05-18,Spotify,Online,0
TXN125970,BANK14809,Purchase,47.07,2023-11-07,Google,ATM,0
TXN125971,BANK16250,Withdrawal,-84.9,2023-04-02,Electric Co,In-Store,0
TXN125972,BANK13812,Deposit,13.02,2023-12-14,Netflix,In-Store,0
TXN125973,BANK11766,Deposit,1.79,2023-03-02,Apple,In-Store,0
TXN125974,BANK18750,Deposit,7.99,2023-08-15,Spotify,ATM,0
TXN125975,BANK17335,Withdrawal,-125.67,2023-06-20,Amazon,In-Store,0
TXN125976,BANK19020,Payment,-238.24,2023-06-24,Google,ATM,0
TXN125977,BANK19485,Withdrawal,-5.6,2023-10-21,Walmart,Online,0
TXN125978,BANK17846,Deposit,28.19,2023-12-13,Walmart,In-Store,0
TXN125979,BANK16731,Withdrawal,-17.62,2023-11-22,Amazon,In-Store,0
TXN125980,BANK13739,Transfer,59.67,2023-06-04,Amazon,In-Store,0
TXN125981,BANK13929,Transfer,1.05,2023-03-09,Netflix,Online,0
TXN125982,BANK10759,Purchase,17.86,2023-01-13,Starbucks,Online,0
TXN125983,BANK12109,Withdrawal,-13.9,2023-11-27,Electric Co,In-Store,0
TXN125984,BANK13251,Purchase,8.69,2023-06-24,Walmart,Online,0
TXN125985,BANK10128,Purchase,61.97,2023-02-07,Amazon,Online,0
TXN125986,BANK14607,Payment,-20.06,2023-11-20,Electric Co,ATM,0
TXN125987,BANK12550,Purchase,26.49,2023-12-23,Mortgage Co,Online,0
TXN125988,BANK13443,Deposit,7.94,2023-02-22,Electric Co,ATM,0
TXN125989,BANK13943,Withdrawal,-5.35,2023-08-06,Walmart,In-Store,1
TXN125990,BANK13637,Purchase,5.53,2023-10-05,Walmart,In-Store,0
TXN125991,BANK18489,Transfer,9.95,2023-05-31,Walmart,Online,0
TXN125992,BANK18604,Payment,-2.24,2023-02-03,Spotify,ATM,0
TXN125993,BANK13920,Transfer,25.83,2023-07-29,Google,Online,0
TXN125994,BANK11698,Payment,-39.56,2023-03-26,Electric Co,In-Store,0
TXN125995,BANK19338,Payment,-30.18,2023-01-21,Spotify,ATM,0
TXN125996,BANK16333,Transfer,16.4,2023-08-09,Water Co,In-Store,0
TXN125997,BANK10066,Purchase,11.54,2023-04-21,Water Co,In-Store,0
TXN125998,BANK12378,Purchase,44.1,2023-12-31,Spotify,In-Store,0
TXN125999,BANK15314,Transfer,12.33,2023-06-30,Google,In-Store,0
TXN126000,BANK10443,Deposit,16.99,2023-07-12,Amazon,In-Store,0
TXN126001,BANK12515,Purchase,57.23,2023-02-18,Spotify,Online,0
TXN126002,BANK18120,Deposit,33.34,2023-12-25,Electric Co,ATM,0
TXN126003,BANK10264,Purchase,19.42,2023-09-18,Walmart,Online,0
TXN126004,BANK14235,Withdrawal,-2.16,2023-08-09,Electric Co,In-Store,0
TXN126005,BANK10094,Withdrawal,-0.52,2023-02-16,Starbucks,Online,0
TXN126006,BANK10397,Payment,-37.95,2023-03-03,Apple,In-Store,0
TXN126007,BANK15084,Purchase,39.0,2023-11-27,Netflix,Online,0
TXN126008,BANK14016,Withdrawal,-38.38,2023-09-29,Apple,In-Store,0
TXN126009,BANK18950,Deposit,6.62,2023-10-19,Mortgage Co,In-Store,0
TXN126010,BANK17135,Payment,-137.75,2023-02-13,Apple,In-Store,0
TXN126011,BANK16218,Withdrawal,-55.19,2023-08-17,Walmart,Online,0
TXN126012,BANK17024,Deposit,31.72,2023-11-08,Walmart,In-Store,0
TXN126013,BANK18439,Deposit,20.97,2023-05-26,Walmart,ATM,0
TXN126014,BANK14967,Purchase,3.18,2023-03-20,Google,ATM,0
TXN126015,BANK17656,Transfer,217.74,2023-02-25,Apple,Online,0
TXN126016,BANK10657,Payment,-14.54,2023-01-02,Mortgage Co,Online,0
TXN126017,BANK18186,Deposit,0.94,2023-10-26,Mortgage Co,Online,0
TXN126018,BANK12503,Deposit,3.13,2023-02-25,Amazon,In-Store,0
TXN126019,BANK16368,Withdrawal,-15.22,2023-07-04,Google,ATM,0
TXN126020,BANK10701,Deposit,3.37,2023-12-30,Walmart,Online,0
TXN126021,BANK12624,Purchase,10.38,2023-12-14,Walmart,ATM,0
TXN126022,BANK17603,Payment,-6.3,2023-08-10,Netflix,In-Store,0
TXN126023,BANK15152,Payment,-64.06,2023-06-03,Starbucks,ATM,0
TXN126024,BANK17809,Transfer,72.19,2023-05-23,Google,In-Store,0
TXN126025,BANK18294,Purchase,58.55,2023-01-22,Electric Co,In-Store,0
TXN126026,BANK19928,Payment,-20.89,2023-04-03,Amazon,ATM,0
TXN126027,BANK16856,Withdrawal,-202.39,2023-02-15,Starbucks,In-Store,0
TXN126028,BANK16989,Purchase,96.71,2023-12-23,Spotify,Online,0
TXN126029,BANK13318,Purchase,131.85,2023-11-09,Apple,ATM,0
TXN126030,BANK16771,Withdrawal,-7.71,2023-05-22,Mortgage Co,ATM,0
TXN126031,BANK18248,Purchase,25.36,2023-07-12,Mortgage Co,In-Store,0
TXN126032,BANK10474,Transfer,10.98,2023-09-04,Electric Co,ATM,0
TXN126033,BANK15847,Transfer,42.73,2023-12-25,Mortgage Co,Online,0
TXN126034,BANK13361,Withdrawal,-5.71,2023-12-06,Electric Co,ATM,0
TXN126035,BANK17954,Purchase,9.1,2023-07-16,Netflix,ATM,0
TXN126036,BANK13170,Transfer,107.56,2023-11-16,Spotify,ATM,0
TXN126037,BANK18682,Transfer,30.04,2023-09-25,Amazon,In-Store,0
TXN126038,BANK10948,Transfer,12.18,2023-07-21,Apple,Online,0
TXN126039,BANK19089,Transfer,17.07,2023-02-27,Amazon,Online,0
TXN126040,BANK18615,Purchase,67.37,2023-03-05,Mortgage Co,ATM,0
TXN126041,BANK12412,Transfer,12.51,2023-12-28,Water Co,In-Store,0
TXN126042,BANK13297,Transfer,40.92,2023-06-25,Electric Co,Online,0
TXN126043,BANK13111,Withdrawal,-624.41,2023-01-31,Netflix,In-Store,0
TXN126044,BANK10707,Purchase,27.03,2023-05-18,Spotify,In-Store,0
TXN126045,BANK19244,Transfer,3.71,2023-01-02,Walmart,Online,0
TXN126046,BANK17543,Deposit,80.03,2023-09-14,Netflix,Online,0
TXN126047,BANK10484,Withdrawal,-10.25,2023-01-03,Walmart,ATM,0
TXN126048,BANK11529,Transfer,1.68,2023-05-15,Apple,ATM,0
TXN126049,BANK19973,Payment,-0.5,2023-02-09,Apple,ATM,0
TXN126050,BANK19515,Withdrawal,-29.73,2023-04-14,Starbucks,In-Store,0
TXN126051,BANK18880,Deposit,103.07,2023-08-14,Walmart,ATM,0
TXN126052,BANK12780,Payment,-42.72,2023-07-04,Starbucks,Online,0
TXN126053,BANK14826,Withdrawal,-68.25,2023-05-24,Water Co,ATM,0
TXN126054,BANK17604,Deposit,55.66,2024-01-01,Google,Online,0
TXN126055,BANK18191,Withdrawal,-25.59,2023-05-14,Starbucks,In-Store,0
TXN126056,BANK10825,Deposit,58.21,2023-12-25,Starbucks,In-Store,0
TXN126057,BANK17646,Deposit,57.43,2023-04-06,Spotify,ATM,0
TXN126058,BANK15929,Transfer,29.0,2023-04-28,Mortgage Co,In-Store,0
TXN126059,BANK11626,Deposit,93.65,2023-04-06,Electric Co,Online,0
TXN126060,BANK18579,Purchase,62.17,2023-02-06,Google,ATM,0
TXN126061,BANK16490,Purchase,36.24,2023-11-24,Amazon,In-Store,0
TXN126062,BANK12270,Transfer,4.94,2023-02-19,Starbucks,Online,0
TXN126063,BANK11709,Withdrawal,-4.52,2023-11-25,Starbucks,Online,0
TXN126064,BANK10052,Transfer,4.73,2023-05-12,Google,ATM,0
TXN126065,BANK19231,Payment,-92.17,2023-12-20,Apple,Online,0
TXN126066,BANK18306,Payment,-101.12,2023-04-08,Starbucks,Online,0
TXN126067,BANK16783,Withdrawal,-13.81,2023-03-29,Walmart,ATM,0
TXN126068,BANK13082,Transfer,42.03,2023-05-26,Starbucks,ATM,0
