customer_id,signup_date,location,tier,loyalty_score
CUST13102,2022-08-28,San Diego,Silver,30.55
CUST13103,2022-08-21,San Antonio,Basic,56.82
CUST13104,2021-06-15,New York,Gold,15.08
CUST13105,2022-07-05,Dallas,Platinum,27.76
CUST13106,2020-10-17,Phoenix,Basic,18.3
CUST13107,2022-05-16,San Jose,Platinum,56.44
CUST13108,2020-03-21,Philadelphia,Silver,42.06
CUST13109,2020-09-13,Dallas,Platinum,55.5
CUST13110,2020-07-20,Dallas,Basic,51.86
CUST13111,2021-10-12,New York,Basic,63.02
CUST13112,2022-09-06,Houston,Basic,13.56
CUST13113,2021-07-18,San Jose,Gold,9.99
CUST13114,2020-10-08,Philadelphia,Silver,49.52
CUST13115,2020-05-08,Philadelphia,Silver,65.57
CUST13116,2021-10-02,Los Angeles,Silver,28.65
CUST13117,2020-11-06,Chicago,Basic,49.8
CUST13118,2021-09-21,Phoenix,Basic,48.07
CUST13119,2021-06-30,New York,Gold,33.02
CUST13120,2020-04-05,Philadelphia,Gold,44.77
CUST13121,2021-05-29,San Antonio,Platinum,44.89
CUST13122,2021-10-18,Dallas,Platinum,60.37
CUST13123,2020-06-21,Chicago,Gold,33.83
CUST13124,2021-08-29,San Jose,Gold,70.96
CUST13125,2022-08-22,San Jose,Platinum,75.39
CUST13126,2021-08-17,San Antonio,Gold,33.6
CUST13127,2020-06-06,Chicago,Gold,23.46
CUST13128,2020-06-24,San Jose,Platinum,44.6
CUST13129,2021-11-05,Los Angeles,Basic,60.02
CUST13130,2021-10-01,Phoenix,Gold,28.05
CUST13131,2022-01-07,Philadelphia,Gold,43.77
CUST13132,2022-07-12,New York,Gold,41.92
CUST13133,2021-09-11,Phoenix,Platinum,70.78
CUST13134,2020-12-11,San Antonio,Basic,60.78
CUST13135,2022-05-12,Los Angeles,Gold,17.33
CUST13136,2022-08-04,San Diego,Basic,38.96
CUST13137,2021-07-31,Houston,Silver,64.03
CUST13138,2020-02-12,Philadelphia,Platinum,37.31
CUST13139,2022-04-25,San Diego,Silver,76.84
CUST13140,2022-06-03,Phoenix,Silver,76.96
CUST13141,2020-01-30,Houston,Gold,80.47
CUST13142,2020-03-24,Dallas,Platinum,75.31
CUST13143,2020-02-16,Phoenix,Basic,74.31
CUST13144,2022-08-29,Chicago,Silver,66.54
CUST13145,2021-10-18,Los Angeles,Platinum,19.43
CUST13146,2022-02-28,Philadelphia,Gold,93.95
CUST13147,2021-08-13,New York,Silver,12.32
CUST13148,2020-09-28,Houston,Basic,30.11
CUST13149,2021-10-28,Los Angeles,Silver,72.47
CUST13150,2020-08-03,San Diego,Platinum,63.99
CUST13151,2022-02-24,Dallas,Basic,47.97
CUST13152,2021-08-08,New York,Gold,38.77
CUST13153,2021-03-02,San Diego,Platinum,24.9
CUST13154,2021-09-24,Dallas,Silver,61.11
CUST13155,2021-10-16,Chicago,Gold,80.34
CUST13156,2020-02-01,Houston,Gold,40.52
CUST13157,2021-05-24,Philadelphia,Gold,38.56
CUST13158,2022-06-29,San Diego,Platinum,74.45
CUST13159,2021-10-04,Dallas,Platinum,67.91
CUST13160,2021-07-12,Phoenix,Gold,57.8
CUST13161,2020-10-23,Philadelphia,Gold,66.47
CUST13162,2021-10-19,Chicago,Silver,71.09
CUST13163,2022-09-06,Los Angeles,Basic,66.54
CUST13164,2020-11-05,Dallas,Gold,71.22
CUST13165,2021-05-09,Chicago,Basic,25.38
CUST13166,2020-09-07,Houston,Platinum,61.91
CUST13167,2022-04-04,New York,Platinum,40.02
CUST13168,2022-04-06,San Diego,Gold,94.1
CUST13169,2021-12-02,San Antonio,Gold,53.75
CUST13170,2021-02-19,Dallas,Basic,76.58
CUST13171,2020-10-31,Los Angeles,Basic,85.93
CUST13172,2021-04-09,New York,Platinum,53.03
CUST13173,2020-03-15,Phoenix,Silver,7.02
CUST13174,2021-12-06,New York,Platinum,68.38
CUST13175,2020-03-02,San Jose,Silver,68.71
CUST13176,2020-06-10,Los Angeles,Gold,27.49
CUST13177,2021-03-26,Philadelphia,Silver,65.31
CUST13178,2021-03-01,San Diego,Gold,82.77
CUST13179,2021-05-10,New York,Platinum,39.48
CUST13180,2021-04-20,Los Angeles,Gold,12.03
CUST13181,2020-07-27,Dallas,Basic,60.14
CUST13182,2020-12-14,Phoenix,Gold,31.76
CUST13183,2021-09-13,New York,Basic,91.27
CUST13184,2020-05-27,San Jose,Platinum,59.23
CUST13185,2020-11-16,Phoenix,Basic,62.6
CUST13186,2022-06-01,Houston,Silver,29.07
CUST13187,2022-01-05,Philadelphia,Gold,69.05
CUST13188,2020-11-22,Houston,Basic,32.87
CUST13189,2022-01-21,Houston,Basic,28.16
CUST13190,2022-05-31,Phoenix,Platinum,81.09
CUST13191,2020-12-19,Phoenix,Gold,28.09
CUST13192,2022-09-25,Dallas,Basic,59.16
CUST13193,2021-02-12,Philadelphia,Platinum,65.41
CUST13194,2020-05-13,San Diego,Gold,30.72
CUST13195,2022-02-17,Los Angeles,Basic,19.61
CUST13196,2021-01-14,Phoenix,Basic,6.2
CUST13197,2021-06-11,Chicago,Gold,30.64
CUST13198,2021-07-29,Chicago,Silver,90.81
CUST13199,2020-04-18,Phoenix,Gold,27.0
CUST13200,2020-11-22,Los Angeles,Gold,10.25
CUST13201,2020-09-04,New York,Silver,90.19
CUST13202,2021-04-22,San Jose,Basic,53.75
CUST13203,2020-05-05,Dallas,Gold,69.77
CUST13204,2020-09-30,Dallas,Silver,10.24
CUST13205,2021-04-05,Los Angeles,Silver,51.06
CUST13206,2020-09-10,Houston,Platinum,89.78
CUST13207,2020-05-24,Dallas,Basic,38.3
CUST13208,2020-04-09,Philadelphia,Gold,18.72
CUST13209,2020-02-21,Dallas,Silver,56.1
CUST13210,2020-10-24,Philadelphia,Basic,36.93
CUST13211,2022-08-26,Phoenix,Platinum,64.16
CUST13212,2021-01-28,Chicago,Gold,76.47
CUST13213,2022-06-03,Phoenix,Silver,44.94
CUST13214,2021-09-22,San Jose,Platinum,82.08
CUST13215,2021-03-04,Houston,Platinum,84.6
CUST13216,2020-09-11,Chicago,Platinum,26.58
CUST13217,2022-09-12,Los Angeles,Basic,44.72
CUST13218,2022-06-05,Phoenix,Gold,24.08
CUST13219,2022-07-12,San Jose,Gold,61.97
CUST13220,2020-06-12,Philadelphia,Gold,58.36
CUST13221,2022-04-13,Dallas,Silver,57.89
CUST13222,2020-12-01,San Diego,Platinum,34.21
CUST13223,2022-08-14,New York,Gold,40.94
CUST13224,2021-08-14,Chicago,Silver,25.56
CUST13225,2022-01-08,New York,Silver,50.56
CUST13226,2020-11-16,San Diego,Gold,19.71
CUST13227,2020-07-13,New York,Silver,34.95
CUST13228,2022-02-20,Los Angeles,Platinum,29.48
CUST13229,2020-06-12,San Antonio,Silver,82.97
CUST13230,2021-05-25,New York,Gold,25.81
CUST13231,2021-06-11,Los Angeles,Gold,48.65
CUST13232,2021-04-23,San Antonio,Basic,64.9
CUST13233,2021-05-25,San Antonio,Gold,67.13
CUST13234,2022-06-19,Chicago,Platinum,54.6
CUST13235,2020-11-11,San Jose,Silver,56.21
CUST13236,2021-05-24,San Jose,Platinum,51.96
CUST13237,2020-01-24,San Diego,Platinum,19.75
CUST13238,2020-04-02,San Jose,Basic,43.15
CUST13239,2022-08-25,Philadelphia,Silver,20.1
CUST13240,2021-02-06,Phoenix,Platinum,80.69
CUST13241,2021-06-01,Philadelphia,Gold,43.3
CUST13242,2021-04-13,Houston,Gold,14.46
CUST13243,2022-09-16,Dallas,Platinum,21.14
CUST13244,2020-09-03,Los Angeles,Gold,84.44
CUST13245,2020-08-08,San Diego,Platinum,52.75
CUST13246,2021-08-20,San Jose,Platinum,69.5
CUST13247,2020-12-27,Chicago,Platinum,22.39
CUST13248,2020-02-19,Los Angeles,Platinum,40.41
CUST13249,2020-02-21,San Diego,Platinum,18.74
CUST13250,2020-10-15,Los Angeles,Basic,40.69
CUST13251,2021-05-21,San Diego,Basic,69.26
CUST13252,2021-09-03,Phoenix,Platinum,57.03
CUST13253,2022-06-22,San Diego,Basic,17.32
CUST13254,2022-05-13,San Diego,Silver,47.8
CUST13255,2021-10-31,Houston,Gold,30.35
CUST13256,2021-11-19,Houston,Silver,44.33
CUST13257,2021-04-26,Chicago,Gold,47.35
CUST13258,2020-10-19,San Jose,Silver,24.13
CUST13259,2021-07-03,Phoenix,Gold,84.08
CUST13260,2020-01-09,Philadelphia,Basic,37.17
CUST13261,2022-05-17,San Antonio,Platinum,87.67
CUST13262,2020-04-20,Chicago,Silver,53.5
CUST13263,2021-03-17,Philadelphia,Platinum,75.52
CUST13264,2020-05-17,Philadelphia,Basic,13.41
CUST13265,2022-06-22,San Diego,Platinum,11.9
CUST13266,2020-09-27,San Diego,Platinum,58.67
CUST13267,2022-01-14,New York,Basic,64.6
CUST13268,2021-01-09,Los Angeles,Basic,94.4
CUST13269,2022-02-21,San Diego,Basic,52.91
CUST13270,2021-02-16,Los Angeles,Gold,42.45
CUST13271,2021-01-09,Philadelphia,Basic,42.45
CUST13272,2020-02-16,San Diego,Gold,18.83
CUST13273,2021-02-14,San Diego,Basic,70.19
CUST13274,2020-02-22,Chicago,Gold,49.55
CUST13275,2021-08-06,Phoenix,Platinum,29.92
CUST13276,2021-07-29,Philadelphia,Gold,36.26
CUST13277,2020-07-18,San Jose,Basic,50.1
CUST13278,2021-01-06,San Jose,Basic,97.44
CUST13279,2021-07-20,Chicago,Basic,66.8
CUST13280,2020-10-22,Dallas,Silver,18.83
CUST13281,2020-03-16,Los Angeles,Silver,61.9
CUST13282,2021-01-30,San Antonio,Platinum,60.61
CUST13283,2021-05-31,Los Angeles,Silver,54.19
CUST13284,2021-04-06,Philadelphia,Silver,70.37
CUST13285,2022-02-21,Dallas,Silver,67.46
CUST13286,2021-07-17,Los Angeles,Gold,11.6
CUST13287,2020-10-13,Phoenix,Gold,62.7
CUST13288,2022-04-25,Dallas,Basic,28.9
CUST13289,2021-09-30,San Diego,Platinum,37.79
CUST13290,2021-11-27,San Antonio,Silver,33.65
CUST13291,2021-09-17,San Jose,Basic,35.17
CUST13292,2020-05-01,San Antonio,Basic,28.55
CUST13293,2020-05-11,Houston,Basic,28.85
CUST13294,2022-09-25,San Jose,Silver,93.45
CUST13295,2020-04-09,Houston,Basic,10.21
CUST13296,2021-02-07,Dallas,Basic,69.12
CUST13297,2021-01-17,Chicago,Silver,19.5
CUST13298,2022-03-24,San Diego,Silver,69.07
CUST13299,2020-12-13,San Antonio,Basic,35.1
CUST13300,2021-07-25,Los Angeles,Platinum,42.24
CUST13301,2022-08-19,Philadelphia,Basic,7.87
CUST13302,2021-01-09,Houston,Platinum,19.87
CUST13303,2022-02-12,San Jose,Platinum,4.61
CUST13304,2020-05-27,San Antonio,Basic,51.22
CUST13305,2020-07-22,San Antonio,Basic,61.06
CUST13306,2021-09-08,San Jose,Gold,83.91
CUST13307,2021-06-05,Philadelphia,Platinum,44.33
CUST13308,2021-02-15,Dallas,Platinum,53.26
CUST13309,2021-05-27,Houston,Silver,45.7
CUST13310,2020-02-11,Chicago,Silver,38.02
CUST13311,2020-02-16,Los Angeles,Gold,70.15
CUST13312,2020-02-09,San Jose,Platinum,45.15
CUST13313,2020-05-20,San Diego,Basic,79.83
CUST13314,2021-12-31,Los Angeles,Platinum,42.54
CUST13315,2020-12-07,San Jose,Silver,42.31
CUST13316,2022-04-03,San Jose,Basic,71.35
CUST13317,2021-04-30,San Diego,Silver,36.44
CUST13318,2021-06-15,Philadelphia,Silver,68.61
CUST13319,2021-04-12,Dallas,Silver,47.98
CUST13320,2020-06-01,Los Angeles,Silver,56.65
CUST13321,2021-09-12,San Diego,Silver,58.57
CUST13322,2022-07-03,Chicago,Platinum,57.29
CUST13323,2021-06-11,Phoenix,Platinum,16.79
CUST13324,2020-05-23,San Antonio,Gold,25.88
CUST13325,2020-12-01,Los Angeles,Gold,24.58
CUST13326,2022-08-11,San Jose,Basic,42.7
CUST13327,2021-09-19,Los Angeles,Platinum,79.96
CUST13328,2020-11-22,San Jose,Gold,81.33
CUST13329,2020-06-15,San Antonio,Gold,85.31
CUST13330,2021-02-06,Philadelphia,Platinum,93.95
CUST13331,2021-09-23,San Diego,Platinum,19.41
CUST13332,2022-01-27,New York,Basic,61.26
CUST13333,2022-05-12,Los Angeles,Platinum,88.37
CUST13334,2020-11-02,Houston,Platinum,19.23
CUST13335,2021-08-30,Chicago,Platinum,76.56
CUST13336,2020-12-10,San Jose,Silver,87.69
CUST13337,2021-06-03,New York,Basic,87.93
CUST13338,2022-04-28,Chicago,Gold,76.51
CUST13339,2021-06-05,Chicago,Platinum,38.7
CUST13340,2021-06-29,San Diego,Basic,20.51
CUST13341,2021-05-16,Dallas,Platinum,53.16
CUST13342,2021-12-26,Phoenix,Basic,67.54
CUST13343,2021-07-30,San Antonio,Gold,35.76
CUST13344,2020-11-02,San Jose,Basic,14.4
CUST13345,2021-05-01,San Jose,Platinum,69.95
CUST13346,2022-04-15,San Diego,Basic,33.61
CUST13347,2020-01-18,Houston,Gold,27.43
CUST13348,2021-01-12,Houston,Silver,85.43
CUST13349,2020-12-05,Philadelphia,Platinum,64.66
CUST13350,2021-11-20,Phoenix,Platinum,71.51
CUST13351,2020-04-22,San Jose,Gold,36.3
CUST13352,2021-03-02,Phoenix,Basic,84.08
CUST13353,2021-08-20,San Antonio,Silver,6.56
CUST13354,2020-11-11,Philadelphia,Gold,65.08
CUST13355,2022-03-26,Los Angeles,Silver,66.53
CUST13356,2022-07-09,San Jose,Gold,60.35
CUST13357,2022-01-12,New York,Platinum,87.02
CUST13358,2022-06-12,San Jose,Basic,62.76
CUST13359,2021-12-05,Dallas,Silver,65.2
CUST13360,2021-10-06,San Antonio,Silver,74.33
CUST13361,2020-01-28,Chicago,Gold,38.12
CUST13362,2021-09-03,Phoenix,Gold,77.18
CUST13363,2021-04-30,New York,Platinum,50.88
CUST13364,2020-09-28,Philadelphia,Silver,25.52
CUST13365,2022-09-17,Dallas,Gold,77.15
CUST13366,2021-11-02,New York,Gold,93.58
CUST13367,2022-03-12,New York,Platinum,61.04
CUST13368,2022-09-22,Dallas,Basic,34.87
CUST13369,2022-03-05,Philadelphia,Platinum,62.43
CUST13370,2021-08-15,Los Angeles,Platinum,47.31
CUST13371,2021-08-14,Phoenix,Platinum,60.08
CUST13372,2020-08-21,New York,Silver,46.52
CUST13373,2022-01-08,Houston,Gold,13.74
CUST13374,2020-02-22,San Antonio,Silver,61.87
CUST13375,2021-08-20,San Jose,Gold,85.18
CUST13376,2021-05-06,San Antonio,Gold,17.74
CUST13377,2020-06-23,Philadelphia,Platinum,77.55
CUST13378,2021-06-20,San Antonio,Basic,48.56
CUST13379,2021-10-06,San Antonio,Basic,78.44
CUST13380,2022-01-08,San Antonio,Basic,87.38
CUST13381,2021-09-26,San Antonio,Silver,41.8
CUST13382,2022-03-04,Dallas,Silver,45.86
CUST13383,2022-05-11,Houston,Basic,47.34
CUST13384,2021-01-24,Chicago,Basic,50.93
CUST13385,2020-05-31,San Diego,Platinum,14.26
CUST13386,2022-04-21,Chicago,Platinum,28.96
CUST13387,2021-11-28,Houston,Gold,64.58
CUST13388,2020-09-05,Dallas,Silver,71.71
CUST13389,2020-02-02,San Antonio,Silver,49.47
CUST13390,2021-08-09,Philadelphia,Basic,26.76
CUST13391,2022-08-28,San Antonio,Silver,68.84
CUST13392,2021-12-18,Chicago,Platinum,35.49
CUST13393,2020-04-22,Phoenix,Platinum,60.73
CUST13394,2020-07-14,Chicago,Basic,88.96
CUST13395,2020-01-20,Chicago,Basic,88.32
CUST13396,2021-03-27,New York,Gold,29.08
CUST13397,2020-11-17,Los Angeles,Basic,65.99
CUST13398,2021-03-04,New York,Basic,70.8
CUST13399,2020-06-04,Chicago,Basic,25.95
CUST13400,2021-02-26,San Diego,Platinum,32.18
CUST13401,2021-12-08,San Antonio,Gold,10.46
CUST13402,2020-07-27,Chicago,Basic,61.92
CUST13403,2021-02-24,Los Angeles,Silver,43.28
CUST13404,2021-05-28,Chicago,Gold,70.32
CUST13405,2022-03-04,San Antonio,Basic,26.9
CUST13406,2021-09-18,San Diego,Platinum,57.39
CUST13407,2022-07-31,San Jose,Platinum,35.3
CUST13408,2021-04-27,San Antonio,Silver,9.98
CUST13409,2022-06-12,San Jose,Silver,39.31
CUST13410,2022-05-18,Chicago,Silver,14.71
CUST13411,2022-01-23,San Diego,Gold,76.9
CUST13412,2022-01-14,Dallas,Platinum,89.6
CUST13413,2020-03-04,San Antonio,Platinum,73.49
CUST13414,2021-12-23,Dallas,Gold,57.87
CUST13415,2020-05-21,San Diego,Silver,24.64
CUST13416,2021-06-15,San Antonio,Silver,81.73
CUST13417,2020-07-31,Philadelphia,Silver,21.95
CUST13418,2021-07-28,Houston,Platinum,62.45
CUST13419,2020-11-28,Chicago,Silver,67.14
CUST13420,2021-11-09,San Antonio,Basic,75.41
CUST13421,2021-05-04,San Jose,Basic,25.42
CUST13422,2021-06-22,New York,Basic,39.26
CUST13423,2021-01-20,San Jose,Silver,31.93
CUST13424,2020-11-17,San Diego,Basic,53.67
CUST13425,2022-09-06,Houston,Silver,33.43
CUST13426,2020-06-26,Dallas,Basic,84.06
CUST13427,2021-04-15,Phoenix,Gold,49.34
CUST13428,2022-07-23,San Antonio,Platinum,63.65
CUST13429,2021-06-29,Dallas,Basic,48.48
CUST13430,2020-12-16,San Jose,Gold,79.93
CUST13431,2021-07-13,Philadelphia,Silver,9.13
CUST13432,2020-12-28,New York,Platinum,10.11
CUST13433,2021-11-23,New York,Silver,79.63
CUST13434,2022-03-01,San Jose,Silver,68.85
CUST13435,2022-06-07,San Diego,Platinum,86.7
CUST13436,2022-01-08,Philadelphia,Gold,56.48
CUST13437,2021-11-28,Los Angeles,Gold,48.75
CUST13438,2021-10-20,San Jose,Silver,51.56
CUST13439,2022-04-02,San Diego,Basic,51.46
CUST13440,2021-12-10,Los Angeles,Platinum,26.64
CUST13441,2020-09-27,Chicago,Platinum,51.72
CUST13442,2021-09-16,Dallas,Platinum,45.56
CUST13443,2021-05-10,Phoenix,Basic,28.31
CUST13444,2020-07-15,San Diego,Basic,68.71
CUST13445,2022-09-07,Dallas,Silver,54.79
CUST13446,2020-09-09,Los Angeles,Gold,30.22
CUST13447,2020-10-12,Dallas,Basic,54.69
CUST13448,2021-07-25,San Jose,Basic,54.86
CUST13449,2020-11-01,Los Angeles,Platinum,25.04
CUST13450,2020-08-18,Houston,Silver,60.72
CUST13451,2022-08-22,San Diego,Basic,23.39
CUST13452,2022-09-23,Los Angeles,Gold,28.46
CUST13453,2020-10-31,Dallas,Basic,75.34
CUST13454,2022-02-28,San Jose,Silver,35.62
CUST13455,2020-10-22,Phoenix,Gold,38.08
CUST13456,2021-12-22,San Jose,Gold,26.03
CUST13457,2020-07-31,New York,Platinum,47.72
CUST13458,2021-12-07,Philadelphia,Gold,50.33
CUST13459,2021-12-22,Dallas,Basic,24.93
CUST13460,2021-05-15,New York,Silver,42.16
CUST13461,2020-11-20,San Diego,Gold,50.74
CUST13462,2021-05-06,San Diego,Basic,37.33
CUST13463,2020-12-23,Dallas,Silver,63.22
CUST13464,2021-07-27,San Diego,Gold,57.22
CUST13465,2022-08-14,San Jose,Platinum,29.32
CUST13466,2022-08-14,Philadelphia,Basic,35.96
CUST13467,2022-03-25,San Antonio,Basic,28.08
CUST13468,2022-01-08,Philadelphia,Platinum,77.29
CUST13469,2020-10-07,Phoenix,Gold,74.08
CUST13470,2020-10-21,Phoenix,Basic,19.25
CUST13471,2020-05-04,Chicago,Basic,52.74
CUST13472,2021-08-10,New York,Gold,48.63
CUST13473,2021-11-23,San Jose,Platinum,51.71
CUST13474,2021-07-10,Phoenix,Gold,54.87
CUST13475,2021-01-23,San Jose,Silver,67.21
CUST13476,2022-07-06,Phoenix,Gold,35.1
CUST13477,2021-02-08,New York,Basic,45.94
CUST13478,2022-04-18,San Diego,Silver,70.31
CUST13479,2020-12-19,San Jose,Silver,91.01
CUST13480,2022-09-04,Chicago,Gold,63.27
CUST13481,2022-03-02,San Jose,Basic,87.62
CUST13482,2022-04-03,New York,Silver,67.89
CUST13483,2020-05-29,Phoenix,Platinum,42.45
CUST13484,2020-10-24,San Jose,Basic,17.59
CUST13485,2020-02-13,New York,Basic,65.27
CUST13486,2020-10-21,Phoenix,Gold,79.44
CUST13487,2022-09-05,San Diego,Basic,33.49
CUST13488,2022-01-01,Los Angeles,Platinum,29.68
CUST13489,2020-03-21,Chicago,Basic,78.39
CUST13490,2020-12-20,Dallas,Platinum,41.66
CUST13491,2022-08-04,Los Angeles,Silver,95.2
CUST13492,2021-03-28,Phoenix,Gold,35.33
CUST13493,2021-11-02,Phoenix,Basic,47.59
CUST13494,2020-09-19,Chicago,Basic,12.56
CUST13495,2022-02-04,San Jose,Basic,38.7
CUST13496,2021-05-05,Phoenix,Platinum,47.2
CUST13497,2020-08-07,Phoenix,Silver,14.16
CUST13498,2020-07-25,Phoenix,Gold,61.93
CUST13499,2022-04-27,New York,Platinum,36.48
CUST13500,2021-07-05,Los Angeles,Platinum,33.25
CUST13501,2020-10-04,San Jose,Gold,42.88
CUST13502,2022-08-13,Chicago,Silver,45.24
CUST13503,2021-07-29,San Jose,Basic,26.47
CUST13504,2021-12-13,Chicago,Basic,48.55
CUST13505,2020-10-05,San Diego,Basic,49.71
CUST13506,2020-05-20,Philadelphia,Silver,67.99
CUST13507,2020-04-21,Chicago,Platinum,57.18
CUST13508,2021-09-22,Phoenix,Basic,39.12
CUST13509,2022-01-28,Houston,Platinum,30.34
CUST13510,2021-08-23,San Diego,Basic,89.18
CUST13511,2020-09-02,Chicago,Platinum,94.68
CUST13512,2020-09-05,Dallas,Platinum,28.33
CUST13513,2020-02-21,New York,Silver,52.43
CUST13514,2021-11-16,Philadelphia,Platinum,90.47
CUST13515,2022-07-15,Los Angeles,Platinum,30.31
CUST13516,2021-06-27,Chicago,Silver,58.46
CUST13517,2020-08-19,San Jose,Basic,62.61
CUST13518,2021-10-15,Chicago,Platinum,70.87
CUST13519,2020-08-26,San Diego,Basic,86.82
CUST13520,2020-02-23,San Antonio,Gold,54.97
CUST13521,2020-04-12,San Antonio,Gold,42.43
CUST13522,2021-02-27,Houston,Silver,64.74
CUST13523,2020-12-04,San Diego,Gold,55.5
CUST13524,2022-01-04,Chicago,Platinum,58.18
CUST13525,2021-04-28,Houston,Basic,25.45
CUST13526,2020-04-12,San Jose,Silver,43.05
CUST13527,2021-11-28,Philadelphia,Silver,57.26
CUST13528,2022-02-28,New York,Basic,59.57
CUST13529,2020-05-20,Phoenix,Basic,31.92
CUST13530,2020-01-06,Los Angeles,Silver,63.86
CUST13531,2022-09-14,New York,Platinum,37.97
CUST13532,2021-07-17,Chicago,Basic,95.83
CUST13533,2022-08-09,San Diego,Basic,56.14
CUST13534,2020-06-10,San Antonio,Silver,90.92
CUST13535,2021-02-20,San Diego,Basic,55.69
CUST13536,2021-10-30,Phoenix,Basic,19.86
CUST13537,2022-08-15,San Diego,Basic,24.22
CUST13538,2022-06-20,Dallas,Silver,54.75
CUST13539,2022-06-18,Houston,Platinum,83.97
CUST13540,2021-05-02,San Antonio,Silver,26.93
CUST13541,2021-05-03,San Antonio,Gold,12.42
CUST13542,2021-10-28,San Diego,Basic,89.64
CUST13543,2020-07-23,Phoenix,Gold,22.68
CUST13544,2022-02-13,Chicago,Gold,42.84
CUST13545,2022-09-14,Dallas,Silver,47.88
CUST13546,2020-10-21,San Antonio,Gold,9.5
CUST13547,2020-11-24,New York,Silver,58.73
CUST13548,2020-10-19,Phoenix,Platinum,28.11
CUST13549,2021-10-23,San Diego,Platinum,22.51
CUST13550,2020-03-01,San Antonio,Basic,90.66
CUST13551,2022-07-18,Philadelphia,Basic,66.68
CUST13552,2022-02-26,Dallas,Basic,39.97
CUST13553,2020-04-01,New York,Gold,90.33
CUST13554,2021-10-29,Los Angeles,Silver,25.7
CUST13555,2021-08-10,Dallas,Platinum,36.55
CUST13556,2020-08-25,Philadelphia,Gold,61.59
CUST13557,2021-07-01,San Antonio,Silver,69.86
CUST13558,2022-01-26,San Jose,Platinum,56.9
CUST13559,2022-01-10,Phoenix,Gold,48.96
CUST13560,2022-05-20,Philadelphia,Gold,12.97
CUST13561,2022-08-17,Phoenix,Gold,57.97
CUST13562,2020-02-08,Phoenix,Silver,56.1
CUST13563,2022-07-24,Los Angeles,Gold,21.56
CUST13564,2022-08-01,Phoenix,Gold,57.33
CUST13565,2020-06-28,San Jose,Basic,72.42
CUST13566,2021-03-03,San Antonio,Basic,40.06
CUST13567,2022-06-22,San Diego,Gold,87.63
CUST13568,2022-05-07,Houston,Platinum,67.72
CUST13569,2020-06-29,San Jose,Platinum,14.3
CUST13570,2022-08-14,Houston,Gold,54.57
CUST13571,2022-07-30,Dallas,Basic,77.63
CUST13572,2020-02-07,Philadelphia,Silver,76.13
CUST13573,2022-05-06,Chicago,Silver,93.51
CUST13574,2021-02-10,Philadelphia,Silver,47.72
CUST13575,2022-03-17,Dallas,Gold,48.09
CUST13576,2021-05-22,New York,Silver,39.39
CUST13577,2020-07-09,New York,Basic,72.6
CUST13578,2022-08-17,Los Angeles,Gold,24.99
CUST13579,2022-02-05,New York,Silver,13.09
CUST13580,2022-09-12,San Antonio,Basic,63.28
CUST13581,2022-06-12,Los Angeles,Silver,82.67
CUST13582,2022-08-06,Dallas,Platinum,32.68
CUST13583,2020-10-23,Los Angeles,Platinum,27.03
CUST13584,2022-06-16,San Diego,Basic,60.12
CUST13585,2020-02-08,Philadelphia,Basic,88.57
CUST13586,2020-01-10,Houston,Platinum,6.29
CUST13587,2020-11-01,Phoenix,Basic,15.91
CUST13588,2021-08-04,Phoenix,Gold,55.53
CUST13589,2021-09-09,Houston,Gold,50.62
CUST13590,2020-04-19,New York,Platinum,6.62
CUST13591,2022-08-08,New York,Gold,63.69
CUST13592,2020-12-09,San Jose,Basic,45.77
CUST13593,2020-10-18,Los Angeles,Basic,24.81
CUST13594,2021-04-10,New York,Gold,13.56
CUST13595,2021-10-18,San Jose,Platinum,44.42
CUST13596,2021-07-10,Houston,Platinum,63.36
CUST13597,2021-06-20,San Jose,Basic,58.43
CUST13598,2021-05-20,Los Angeles,Platinum,72.15
CUST13599,2022-06-29,Los Angeles,Platinum,36.9
CUST13600,2022-08-19,Los Angeles,Platinum,54.27
CUST13601,2020-05-17,San Jose,Basic,78.15
CUST13602,2022-05-21,Chicago,Silver,16.46
CUST13603,2021-05-31,San Antonio,Silver,45.78
CUST13604,2021-04-24,San Jose,Platinum,38.53
CUST13605,2020-10-06,Chicago,Silver,48.08
CUST13606,2020-07-16,Los Angeles,Platinum,31.51
CUST13607,2022-04-08,Chicago,Basic,55.38
CUST13608,2020-04-25,Phoenix,Gold,77.08
CUST13609,2020-12-04,Phoenix,Basic,70.27
CUST13610,2020-06-15,San Diego,Gold,81.32
CUST13611,2022-01-18,Los Angeles,Basic,65.86
CUST13612,2021-04-14,San Diego,Gold,45.2
CUST13613,2021-10-25,Phoenix,Gold,51.32
CUST13614,2020-09-20,San Antonio,Silver,89.55
CUST13615,2022-01-05,Philadelphia,Basic,25.98
CUST13616,2020-07-09,Phoenix,Gold,29.78
CUST13617,2020-01-15,Chicago,Platinum,51.29
