review_id,restaurant_id,user_id,rating,review_text,review_date,useful_count,service_rating,food_rating,ambiance_rating,value_rating,review_length,sentiment,overall_satisfaction
REV105161,REST1156,USER5020,3.8,Food was good but the wait was too long.,2023-03-30,3,4,4,2,1,40,Positive,3.7199999999999998
REV105162,REST1067,USER6758,3.0,Not worth the hype. There are better options nearby.,2023-04-09,2,1,1,3,3,52,Neutral,2.0
REV105163,REST1068,USER7988,5.0,Amazing flavors and generous portions. Highly recommended!,2023-10-26,1,5,5,4,5,58,Very Positive,4.9
REV105164,REST1091,USER6858,3.1,Disappointing. Service was slow and food was cold.,2023-11-22,4,5,5,5,2,50,Neutral,4.24
REV105165,REST1171,USER6133,4.7,Food was good but the wait was too long.,2023-12-05,6,2,1,1,5,40,Very Positive,2.68
REV105166,REST1146,USER5726,5.0,Absolutely loved everything! From appetizers to dessert.,2023-11-15,1,2,1,5,5,56,Very Positive,3.1999999999999997
REV105167,REST1120,USER6657,5.0,Disappointing. Service was slow and food was cold.,2023-02-17,3,4,1,3,1,50,Very Positive,3.3999999999999995
REV105168,REST1085,USER6655,4.7,Amazing flavors and generous portions. Highly recommended!,2023-07-09,1,3,3,4,1,58,Very Positive,3.7800000000000002
REV105169,REST1085,USER6095,5.0,Not worth the hype. There are better options nearby.,2023-09-07,6,2,4,3,1,52,Very Positive,3.9000000000000004
REV105170,REST1195,USER6514,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-07,3,4,4,3,2,59,Positive,3.9799999999999995
REV105171,REST1163,USER7537,4.2,Absolutely loved everything! From appetizers to dessert.,2023-08-02,2,5,3,1,4,56,Positive,3.68
REV105172,REST1106,USER6091,5.0,Best American in town! The Burger was incredible.,2023-08-31,3,2,4,3,3,49,Very Positive,3.9000000000000004
REV105173,REST1094,USER6656,3.6,Disappointing. Service was slow and food was cold.,2023-10-25,3,1,2,5,5,50,Positive,2.74
REV105174,REST1178,USER6181,5.0,Overpriced for what you get. Won't be returning.,2023-08-15,4,1,5,4,2,48,Very Positive,4.1000000000000005
REV105175,REST1199,USER6778,5.0,Best Vegetarian in town! The Stir Fry was incredible.,2023-06-12,3,4,5,4,1,53,Very Positive,4.7
REV105176,REST1170,USER5853,4.7,Disappointing. Service was slow and food was cold.,2023-10-15,7,4,4,3,2,50,Very Positive,4.18
REV105177,REST1148,USER7596,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-23,1,4,2,4,3,59,Very Positive,3.8000000000000003
REV105178,REST1141,USER5631,5.0,Overpriced for what you get. Won't be returning.,2023-05-29,1,2,1,1,5,48,Very Positive,2.8
REV105179,REST1051,USER7426,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-19,5,2,5,1,3,59,Positive,3.7600000000000002
REV105180,REST1076,USER6944,4.6,Average experience. Food was okay but nothing special.,2023-02-11,4,3,1,2,3,54,Very Positive,2.94
REV105181,REST1040,USER5804,2.2,Food was good but the wait was too long.,2023-11-17,2,4,1,4,5,40,Neutral,2.3800000000000003
REV105182,REST1140,USER6111,4.2,Disappointing. Service was slow and food was cold.,2023-04-19,1,5,5,4,2,50,Positive,4.58
REV105183,REST1168,USER7246,5.0,Best Mediterranean in town! The Baklava was incredible.,2023-06-18,5,5,4,2,5,55,Very Positive,4.4
REV105184,REST1128,USER7739,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-23,6,2,3,1,1,59,Positive,2.96
REV105185,REST1006,USER6610,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-03,3,5,1,1,3,59,Positive,3.12
REV105186,REST1037,USER7417,4.6,Best Vegetarian in town! The Stir Fry was incredible.,2023-11-24,3,4,2,2,2,53,Very Positive,3.4400000000000004
REV105187,REST1060,USER6700,4.5,Not worth the hype. There are better options nearby.,2023-02-19,3,3,2,2,3,52,Positive,3.2
REV105188,REST1090,USER5415,3.6,Disappointing. Service was slow and food was cold.,2023-07-21,10,3,4,3,4,50,Positive,3.54
REV105189,REST1131,USER5362,4.1,Disappointing. Service was slow and food was cold.,2023-01-15,4,1,1,1,3,50,Positive,2.24
REV105190,REST1062,USER5852,5.0,Great food and excellent service! Will definitely come back.,2023-08-31,0,3,5,2,1,60,Very Positive,4.3
REV105191,REST1033,USER6931,3.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-20,0,1,2,5,1,59,Neutral,2.7
REV105192,REST1042,USER6121,4.8,Great food and excellent service! Will definitely come back.,2023-10-02,3,2,3,1,4,60,Very Positive,3.32
REV105193,REST1157,USER7268,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-31,6,3,5,5,5,59,Very Positive,4.6
REV105194,REST1004,USER6583,5.0,Absolutely loved everything! From appetizers to dessert.,2023-05-21,4,4,3,1,1,56,Very Positive,3.8000000000000003
REV105195,REST1146,USER5539,4.9,Disappointing. Service was slow and food was cold.,2023-03-04,5,5,2,3,3,50,Very Positive,3.8600000000000003
REV105196,REST1073,USER7425,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-02,4,1,2,1,4,59,Positive,2.4600000000000004
REV105197,REST1197,USER5753,4.9,Food was good but the wait was too long.,2023-06-15,3,4,4,1,5,40,Very Positive,4.06
REV105198,REST1164,USER7368,4.1,Best Thai in town! The Green Curry was incredible.,2023-11-21,3,2,1,4,2,50,Positive,2.7399999999999998
REV105199,REST1042,USER6410,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-27,5,5,1,1,1,59,Very Positive,3.4
REV105200,REST1052,USER6884,4.0,Disappointing. Service was slow and food was cold.,2023-03-13,2,5,5,4,3,50,Positive,4.5
REV105201,REST1191,USER5046,4.3,Not worth the hype. There are better options nearby.,2023-04-21,1,4,3,2,3,52,Positive,3.62
REV105202,REST1101,USER7071,4.9,Not worth the hype. There are better options nearby.,2023-12-07,0,3,1,4,2,52,Very Positive,3.2600000000000002
REV105203,REST1020,USER7629,3.8,Average experience. Food was okay but nothing special.,2023-07-31,4,2,5,4,5,54,Positive,3.82
REV105204,REST1179,USER7323,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-24,6,1,4,1,3,59,Positive,2.9800000000000004
REV105205,REST1022,USER6849,3.0,Not worth the hype. There are better options nearby.,2023-12-11,3,4,5,2,4,52,Neutral,3.7
REV105206,REST1006,USER5894,3.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-18,1,2,5,2,5,59,Neutral,3.5000000000000004
REV105207,REST1056,USER5134,3.8,Not worth the hype. There are better options nearby.,2023-02-23,4,2,5,5,2,52,Positive,3.92
REV105208,REST1099,USER6433,5.0,Average experience. Food was okay but nothing special.,2023-10-20,2,2,2,1,2,54,Very Positive,3.1
REV105209,REST1007,USER7942,3.5,Average experience. Food was okay but nothing special.,2023-05-07,2,4,5,1,2,54,Neutral,3.8000000000000003
REV105210,REST1145,USER7995,5.0,Not worth the hype. There are better options nearby.,2023-10-27,2,3,3,4,4,52,Very Positive,3.9
REV105211,REST1008,USER5927,4.4,Average experience. Food was okay but nothing special.,2023-04-29,7,4,2,4,2,54,Positive,3.56
REV105212,REST1069,USER6950,4.0,Best Mediterranean in town! The Falafel was incredible.,2023-12-07,2,1,4,5,4,55,Positive,3.5
REV105213,REST1107,USER7808,5.0,Food was good but the wait was too long.,2023-05-21,5,3,2,4,2,40,Very Positive,3.6
REV105214,REST1136,USER5186,4.1,Average experience. Food was okay but nothing special.,2023-10-16,1,4,5,4,5,54,Positive,4.34
REV105215,REST1139,USER7983,5.0,Best Indian in town! The Butter Chicken was incredible.,2023-02-01,4,2,2,1,3,55,Very Positive,3.1
REV105216,REST1018,USER7459,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-21,4,1,5,4,3,59,Positive,3.8600000000000003
REV105217,REST1009,USER7229,4.3,Average experience. Food was okay but nothing special.,2023-02-16,3,2,3,3,1,54,Positive,3.3200000000000003
REV105218,REST1026,USER6158,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-24,5,2,3,4,2,59,Very Positive,3.6999999999999997
REV105219,REST1167,USER5102,4.7,Not worth the hype. There are better options nearby.,2023-01-25,1,4,2,1,5,52,Very Positive,3.3800000000000003
REV105220,REST1079,USER5616,5.0,Amazing flavors and generous portions. Highly recommended!,2023-09-29,3,4,2,1,3,58,Very Positive,3.5000000000000004
REV105221,REST1143,USER5487,2.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-26,3,4,5,3,1,59,Neutral,3.76
REV105222,REST1139,USER7542,4.3,Great food and excellent service! Will definitely come back.,2023-11-05,5,1,1,1,2,60,Positive,2.3200000000000003
REV105223,REST1010,USER5591,4.7,Disappointing. Service was slow and food was cold.,2023-03-04,1,2,2,2,5,50,Very Positive,3.08
REV105224,REST1197,USER7055,5.0,Disappointing. Service was slow and food was cold.,2023-06-18,3,3,2,5,5,50,Very Positive,3.7
REV105225,REST1077,USER5638,3.5,Absolutely loved everything! From appetizers to dessert.,2023-01-31,4,2,5,2,5,56,Neutral,3.5000000000000004
REV105226,REST1053,USER5305,5.0,Overpriced for what you get. Won't be returning.,2023-08-06,2,5,1,2,2,48,Very Positive,3.5
REV105227,REST1015,USER6989,5.0,Food was good but the wait was too long.,2023-10-30,4,4,5,3,2,40,Very Positive,4.6
REV105228,REST1025,USER5240,3.8,Disappointing. Service was slow and food was cold.,2023-02-10,5,5,3,1,4,50,Positive,3.52
REV105229,REST1082,USER7874,5.0,Food was good but the wait was too long.,2023-02-14,1,5,3,5,2,40,Very Positive,4.4
REV105230,REST1126,USER5553,5.0,Average experience. Food was okay but nothing special.,2023-12-28,5,2,3,1,3,54,Very Positive,3.4
REV105231,REST1025,USER5066,5.0,Not worth the hype. There are better options nearby.,2023-03-11,4,2,5,3,2,52,Very Positive,4.2
REV105232,REST1077,USER5661,3.3,Food was good but the wait was too long.,2023-09-24,7,2,3,5,5,40,Neutral,3.1199999999999997
REV105233,REST1142,USER5376,4.7,Average experience. Food was okay but nothing special.,2023-03-03,2,4,4,1,3,54,Very Positive,3.98
REV105234,REST1033,USER7588,3.1,Absolutely loved everything! From appetizers to dessert.,2023-06-03,3,3,1,3,4,56,Neutral,2.4400000000000004
REV105235,REST1081,USER7855,4.2,Amazing flavors and generous portions. Highly recommended!,2023-02-08,2,5,2,5,3,58,Positive,3.7800000000000002
REV105236,REST1197,USER6786,4.9,Not worth the hype. There are better options nearby.,2023-09-01,1,2,3,5,1,52,Very Positive,3.7600000000000002
REV105237,REST1130,USER6558,3.7,Overpriced for what you get. Won't be returning.,2023-05-31,4,5,2,3,3,48,Positive,3.38
REV105238,REST1109,USER5978,4.6,Disappointing. Service was slow and food was cold.,2023-10-11,3,4,3,2,1,50,Very Positive,3.74
REV105239,REST1020,USER6235,3.0,Great food and excellent service! Will definitely come back.,2023-11-11,0,3,1,1,1,60,Neutral,2.2000000000000006
REV105240,REST1028,USER7365,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-27,4,2,5,2,5,59,Positive,3.8600000000000003
REV105241,REST1043,USER5487,4.5,Disappointing. Service was slow and food was cold.,2023-06-28,6,1,5,5,3,50,Positive,4.0
REV105242,REST1072,USER7908,3.9,Great food and excellent service! Will definitely come back.,2023-05-02,3,3,4,3,4,60,Positive,3.66
REV105243,REST1021,USER6357,4.2,Overpriced for what you get. Won't be returning.,2023-01-27,6,5,3,1,5,48,Positive,3.68
REV105244,REST1105,USER7711,4.1,Not worth the hype. There are better options nearby.,2023-04-05,1,4,5,4,1,52,Positive,4.34
REV105245,REST1099,USER7244,5.0,Average experience. Food was okay but nothing special.,2023-05-10,2,1,5,5,5,54,Very Positive,4.2
REV105246,REST1088,USER6323,5.0,Overpriced for what you get. Won't be returning.,2023-03-31,1,1,2,5,5,48,Very Positive,3.3000000000000003
REV105247,REST1193,USER5307,3.4,Food was good but the wait was too long.,2023-01-02,4,1,1,2,2,40,Neutral,2.06
REV105248,REST1035,USER6992,4.8,Overpriced for what you get. Won't be returning.,2023-02-03,5,3,3,3,3,48,Very Positive,3.7199999999999998
REV105249,REST1181,USER7132,2.9,Food was good but the wait was too long.,2023-09-27,2,5,5,1,2,40,Neutral,3.7600000000000002
REV105250,REST1091,USER7476,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-25,3,4,5,1,4,59,Very Positive,4.3999999999999995
REV105251,REST1129,USER5239,2.5,Not worth the hype. There are better options nearby.,2023-01-16,7,4,1,4,1,52,Neutral,2.5
REV105252,REST1094,USER6772,3.5,Average experience. Food was okay but nothing special.,2023-08-20,4,3,4,2,5,54,Neutral,3.4000000000000004
REV105253,REST1089,USER6497,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-06,5,1,4,3,5,59,Positive,3.42
REV105254,REST1199,USER5596,4.3,Absolutely loved everything! From appetizers to dessert.,2023-04-05,2,2,3,3,5,56,Positive,3.3200000000000003
REV105255,REST1114,USER5639,4.5,Average experience. Food was okay but nothing special.,2023-07-19,4,4,1,3,2,54,Positive,3.2
REV105256,REST1103,USER6659,4.8,Amazing flavors and generous portions. Highly recommended!,2023-07-07,2,5,1,2,2,58,Very Positive,3.42
REV105257,REST1006,USER5032,4.6,Best Italian in town! The Lasagna was incredible.,2023-09-01,3,3,1,3,1,49,Very Positive,3.04
REV105258,REST1005,USER6204,3.2,Great food and excellent service! Will definitely come back.,2023-12-01,4,1,2,3,2,60,Neutral,2.380000000000001
REV105259,REST1070,USER5020,5.0,Average experience. Food was okay but nothing special.,2023-07-13,2,3,5,4,2,54,Very Positive,4.5
REV105260,REST1130,USER6067,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-21,2,1,5,5,5,59,Very Positive,4.2
REV105261,REST1179,USER5420,4.8,Absolutely loved everything! From appetizers to dessert.,2023-01-03,1,1,2,3,4,56,Very Positive,3.0200000000000005
REV105262,REST1000,USER7217,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-11-03,1,4,2,5,3,59,Very Positive,3.9000000000000004
REV105263,REST1015,USER6990,4.6,Best Mexican in town! The Tacos was incredible.,2023-03-11,5,5,1,4,4,47,Very Positive,3.5399999999999996
REV105264,REST1137,USER6932,3.7,Amazing flavors and generous portions. Highly recommended!,2023-07-28,2,2,4,3,5,58,Positive,3.38
REV105265,REST1043,USER5498,4.0,Disappointing. Service was slow and food was cold.,2023-06-29,3,3,5,3,1,50,Positive,4.0
REV105266,REST1168,USER5939,5.0,Amazing flavors and generous portions. Highly recommended!,2023-03-15,4,1,3,3,4,58,Very Positive,3.4000000000000004
REV105267,REST1141,USER5716,4.9,Amazing flavors and generous portions. Highly recommended!,2023-10-12,6,1,5,4,1,58,Very Positive,4.0600000000000005
REV105268,REST1039,USER7195,3.6,Best Thai in town! The Pad Thai was incredible.,2023-05-23,6,5,4,4,4,47,Positive,4.04
REV105269,REST1120,USER7154,4.2,Overpriced for what you get. Won't be returning.,2023-04-09,1,3,5,5,5,48,Positive,4.28
REV105270,REST1091,USER5130,3.8,Not worth the hype. There are better options nearby.,2023-01-01,5,5,5,2,5,52,Positive,4.22
REV105271,REST1069,USER7974,2.5,Average experience. Food was okay but nothing special.,2023-10-11,4,4,5,2,4,54,Neutral,3.5
REV105272,REST1068,USER5934,3.2,Food was good but the wait was too long.,2023-07-10,2,1,2,4,1,40,Neutral,2.4800000000000004
REV105273,REST1026,USER6421,4.1,Average experience. Food was okay but nothing special.,2023-12-08,5,1,1,3,3,54,Positive,2.4400000000000004
REV105274,REST1007,USER6305,3.7,Overpriced for what you get. Won't be returning.,2023-08-15,2,5,2,5,5,48,Positive,3.58
REV105275,REST1037,USER5031,5.0,Amazing flavors and generous portions. Highly recommended!,2023-08-12,1,3,3,4,2,58,Very Positive,3.9
REV105276,REST1074,USER7004,4.7,Average experience. Food was okay but nothing special.,2023-10-12,2,4,2,4,3,54,Very Positive,3.68
REV105277,REST1010,USER7147,4.6,Not worth the hype. There are better options nearby.,2023-05-04,4,5,2,4,5,52,Very Positive,3.84
REV105278,REST1007,USER5298,4.0,Amazing flavors and generous portions. Highly recommended!,2023-01-13,2,1,5,3,5,58,Positive,3.6000000000000005
REV105279,REST1076,USER7917,5.0,Average experience. Food was okay but nothing special.,2023-06-18,3,5,2,3,5,54,Very Positive,3.9000000000000004
REV105280,REST1062,USER7511,4.0,Best Indian in town! The Butter Chicken was incredible.,2023-06-20,1,1,2,3,3,55,Positive,2.7
REV105281,REST1194,USER7686,3.9,Amazing flavors and generous portions. Highly recommended!,2023-05-15,1,5,4,4,1,58,Positive,4.16
REV105282,REST1073,USER6860,3.9,Food was good but the wait was too long.,2023-05-28,2,2,4,5,5,40,Positive,3.6599999999999997
REV105283,REST1187,USER5717,4.2,Amazing flavors and generous portions. Highly recommended!,2023-02-13,1,4,1,2,2,58,Positive,2.9800000000000004
REV105284,REST1164,USER5092,4.0,Absolutely loved everything! From appetizers to dessert.,2023-07-17,3,3,4,2,5,56,Positive,3.6
REV105285,REST1056,USER7290,4.7,Overpriced for what you get. Won't be returning.,2023-11-25,3,5,3,3,1,48,Very Positive,4.08
REV105286,REST1181,USER6903,4.3,Great food and excellent service! Will definitely come back.,2023-10-13,3,4,3,5,3,60,Positive,3.92
REV105287,REST1149,USER5398,4.1,Average experience. Food was okay but nothing special.,2023-04-24,3,3,4,3,2,54,Positive,3.74
REV105288,REST1169,USER6026,5.0,Not worth the hype. There are better options nearby.,2023-05-03,2,3,3,5,4,52,Very Positive,4.0
REV105289,REST1184,USER6306,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-19,4,5,1,1,2,59,Very Positive,3.2800000000000002
REV105290,REST1141,USER7019,5.0,Overpriced for what you get. Won't be returning.,2023-07-10,4,5,2,1,2,48,Very Positive,3.7
REV105291,REST1151,USER7858,4.7,Not worth the hype. There are better options nearby.,2023-01-11,4,3,1,3,3,52,Very Positive,3.08
REV105292,REST1139,USER7358,5.0,Best Indian in town! The Biryani was incredible.,2023-01-01,4,4,1,3,3,48,Very Positive,3.3999999999999995
REV105293,REST1107,USER7320,5.0,Not worth the hype. There are better options nearby.,2023-11-23,1,2,5,1,5,52,Very Positive,4.0
REV105294,REST1012,USER5627,3.3,Best Seafood in town! The Lobster Roll was incredible.,2023-09-24,0,5,3,5,2,54,Neutral,3.7199999999999998
REV105295,REST1155,USER5060,5.0,Absolutely loved everything! From appetizers to dessert.,2023-07-13,3,4,5,5,2,56,Very Positive,4.8
REV105296,REST1017,USER6358,3.0,Great food and excellent service! Will definitely come back.,2023-08-04,6,5,2,3,5,60,Neutral,3.1000000000000005
REV105297,REST1117,USER6852,4.4,Disappointing. Service was slow and food was cold.,2023-05-20,3,5,2,5,5,50,Positive,3.8600000000000003
REV105298,REST1095,USER5339,3.4,Food was good but the wait was too long.,2023-07-24,3,2,5,1,4,40,Neutral,3.3600000000000003
