user_id,join_date,location,review_count,helpfulness_score,user_tenure_days,user_activity
USER7966,2021-04-12,City 12,14,2.51,1692,Active
USER7967,2022-11-08,City 13,14,4.31,1117,Active
USER7968,2020-01-06,City 14,24,0.8,2154,Super Reviewer
USER7969,2020-03-31,City 15,19,2.89,2069,Active
USER7970,2020-01-26,City 1,20,3.7,2134,Active
USER7971,2021-05-15,City 2,11,4.55,1659,Active
USER7972,2020-04-04,City 3,18,3.25,2065,Active
USER7973,2022-08-24,City 4,15,3.92,1193,Active
USER7974,2022-01-15,City 5,12,4.55,1414,Active
USER7975,2022-02-23,City 6,20,2.54,1375,Active
USER7976,2020-11-03,City 7,14,2.89,1852,Active
USER7977,2021-01-01,City 8,13,4.32,1793,Active
USER7978,2020-03-13,City 9,18,2.81,2087,Active
USER7979,2023-02-06,City 10,13,4.36,1027,Active
USER7980,2023-09-04,City 11,13,1.88,817,Active
USER7981,2022-05-08,City 12,13,2.77,1301,Active
USER7982,2021-04-04,City 13,11,3.62,1700,Active
USER7983,2021-10-21,City 14,14,2.87,1500,Active
USER7984,2021-05-23,City 15,15,3.48,1651,Active
USER7985,2022-05-02,City 1,15,3.41,1307,Active
USER7986,2021-10-17,City 2,12,1.24,1504,Active
USER7987,2021-07-09,City 3,22,4.1,1604,Super Reviewer
USER7988,2020-06-08,City 4,16,3.21,2000,Active
USER7989,2023-03-16,City 5,13,3.95,989,Active
USER7990,2022-02-02,City 6,10,3.27,1396,Active
USER7991,2020-09-01,City 7,11,2.63,1915,Active
USER7992,2022-10-25,City 8,23,2.24,1131,Super Reviewer
USER7993,2023-10-10,City 9,15,4.21,781,Active
USER7994,2020-04-17,City 10,13,4.63,2052,Active
USER7995,2021-01-02,City 11,21,2.98,1792,Super Reviewer
USER7996,2021-04-02,City 12,14,2.03,1702,Active
USER7997,2022-11-22,City 13,14,1.53,1103,Active
USER7998,2020-04-04,City 14,12,0.91,2065,Active
USER7999,2022-04-01,City 15,15,4.17,1338,Active
